9.999999999999999547e-08	1.000000000000000000e+00	3.583930999999999991e+55	6.738864000000000055e+52	1.932667000000000059e+53	5.739933999999999746e+48	1.079279999999999973e+46	3.095311999999999882e+46
1.000000000000000000e+00	2.500000000000000000e+00	1.593184999999999963e+55	2.232756000000000113e+52	5.016363000000000288e+51	4.034383999999999933e+49	5.653958999999999637e+46	1.270282000000000104e+46
2.500000000000000000e+00	4.500000000000000000e+00	5.649364999999999772e+55	4.103725000000000327e+51	8.274024999999999621e+50	3.034758000000000050e+50	2.204462000000000093e+46	4.444687000000000256e+45
4.500000000000000000e+00	7.000000000000000000e+00	8.414623999999999558e+55	6.335145999999999758e+50	1.573655999999999988e+50	7.563755000000000665e+50	5.694551000000000003e+45	1.414530999999999936e+45
7.000000000000000000e+00	1.000000000000000000e+01	1.294012999999999982e+56	6.769037999999999894e+49	2.069247999999999992e+49	1.733957000000000126e+51	9.070403000000000136e+44	2.772759000000000035e+44
1.000000000000000000e+01	1.400000000000000000e+01	8.101185000000000659e+53	3.781508000000000012e+48	1.366420000000000032e+48	1.535241999999999873e+49	7.166268999999999937e+43	2.589478000000000133e+43
1.400000000000000000e+01	1.900000000000000000e+01	1.291292999999999966e+52	6.856638999999999538e+46	2.627281000000000105e+46	3.372942999999999972e+47	1.790999999999999858e+42	6.862633000000000131e+41
1.900000000000000000e+01	2.500000000000000000e+01	4.692886000000000149e+49	3.440158999999999840e+44	1.314352999999999963e+44	1.638076999999999867e+45	1.200805000000000003e+40	4.587819000000000152e+39
2.500000000000000000e+01	3.200000000000000000e+01	4.452830999999999977e+46	4.734653999999999839e+41	1.852448999999999948e+41	2.017087999999999905e+42	2.144751000000000110e+37	8.391405999999999538e+36
3.200000000000000000e+01	4.000000000000000000e+01	1.172598999999999877e+43	1.892184000000000009e+38	7.893433999999999832e+37	6.718930000000000169e+38	1.084212000000000015e+34	4.522897000000000071e+33
4.000000000000000000e+01	4.800000000000000000e+01	1.584621999999999915e+39	4.084813000000000163e+34	1.902628999999999939e+34	1.112054999999999969e+35	2.866637999999999892e+30	1.335226000000000097e+30
4.800000000000000000e+01	5.800000000000000000e+01	7.350295000000000172e+34	3.137612000000000191e+30	1.578708999999999994e+30	6.211354999999999592e+30	2.651433999999999976e+26	1.334086000000000010e+26
5.800000000000000000e+01	6.800000000000000000e+01	1.139276000000000001e+30	5.000077999999999887e+26	1.368344000000000071e+26	1.145899000000000026e+26	5.029143999999999843e+22	1.376297999999999934e+22
6.800000000000000000e+01	8.000000000000000000e+01	6.687695000000000482e+26	6.573318000000000166e+26	1.362746000000000080e+26	7.899974000000000380e+22	7.764864000000000839e+22	1.609769999999999934e+22
8.000000000000000000e+01	9.500000000000000000e+01	1.085147999999999965e+27	1.085124000000000021e+27	2.246653000000000157e+26	1.515106999999999938e+23	1.515072999999999993e+23	3.136824000000000052e+22
9.500000000000000000e+01	1.150000000000000000e+02	1.874769000000000110e+27	1.874460999999999903e+27	3.880911000000000192e+26	3.138323999999999869e+23	3.137808000000000231e+23	6.496561999999999672e+22
1.150000000000000000e+02	1.450000000000000000e+02	3.555962999999999763e+27	3.554152000000000063e+27	7.360866999999999769e+26	7.354158000000000537e+23	7.350412000000000089e+23	1.522316000000000089e+23
1.450000000000000000e+02	1.850000000000000000e+02	7.269743000000000388e+27	7.262141000000000169e+27	1.504808999999999869e+27	1.906941999999999912e+24	1.904947999999999928e+24	3.947298000000000280e+23
1.850000000000000000e+02	2.350000000000000000e+02	1.498930999999999894e+28	1.496224000000000022e+28	3.102696999999999863e+27	5.005628999999999885e+24	4.996587000000000054e+24	1.036135000000000046e+24
2.350000000000000000e+02	3.000000000000000000e+02	3.062306000000000021e+28	3.054221000000000159e+28	6.338940000000000303e+27	1.302264000000000093e+25	1.298824999999999911e+25	2.695671999999999784e+24
