time 		 mean eVee 	 	 stdev eVee 	 	 mean eVth 	 	 stdev eVth 
 	  	 10 	 100 	 170 	 10 	 100 	 170 	 10 	 100 	 170 	 10 	 100 	 170 
-0.019 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0
-0.0189692 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0
-0.0189374 	 0.02 	 0.02 	 0.02 	 0.13999999999999999 	 0.13999999999999999 	 0.13999999999999999 	 0.02 	 0.02 	 0.02 	 0.13999999999999999 	 0.13999999999999999 	 0.13999999999999999
-0.0189047 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0
-0.0188709 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0
-0.0188361 	 0.02 	 0.02 	 0.02 	 0.13999999999999999 	 0.13999999999999999 	 0.13999999999999999 	 0.02 	 0.02 	 0.02 	 0.13999999999999999 	 0.13999999999999999 	 0.13999999999999999
-0.0188002 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0
-0.0187632 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0
-0.0187251 	 0.04 	 0.04 	 0.04 	 0.19595917942265428 	 0.19595917942265428 	 0.19595917942265428 	 0.04 	 0.04 	 0.04 	 0.19595917942265428 	 0.19595917942265428 	 0.19595917942265428
-0.0186858 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0
-0.0186453 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0
-0.0186036 	 0.02 	 0.02 	 0.02 	 0.13999999999999999 	 0.13999999999999999 	 0.13999999999999999 	 0.02 	 0.02 	 0.02 	 0.13999999999999999 	 0.13999999999999999 	 0.13999999999999999
-0.0185605 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0
-0.0185161 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0
-0.0184704 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0
-0.0184233 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0
-0.0183747 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0
-0.0183246 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0
-0.0182729 	 0.02 	 0.02 	 0.02 	 0.13999999999999999 	 0.13999999999999999 	 0.13999999999999999 	 0.02 	 0.02 	 0.02 	 0.13999999999999999 	 0.13999999999999999 	 0.13999999999999999
-0.0182197 	 0.04 	 0.04 	 0.02 	 0.19595917942265428 	 0.19595917942265428 	 0.13999999999999999 	 0.04 	 0.02 	 0.02 	 0.19595917942265428 	 0.13999999999999999 	 0.13999999999999999
-0.0181648 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0
-0.0181082 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0
-0.0180499 	 0.02 	 0.02 	 0.02 	 0.13999999999999999 	 0.13999999999999999 	 0.13999999999999999 	 0.02 	 0.02 	 0.02 	 0.13999999999999999 	 0.13999999999999999 	 0.13999999999999999
-0.0179898 	 0.06 	 0.04 	 0.04 	 0.31048349392520047 	 0.27999999999999997 	 0.27999999999999997 	 0.06 	 0.06 	 0.04 	 0.31048349392520047 	 0.31048349392520047 	 0.27999999999999997
-0.0179279 	 0.02 	 0.02 	 0.02 	 0.13999999999999999 	 0.13999999999999999 	 0.13999999999999999 	 0.02 	 0.02 	 0.02 	 0.13999999999999999 	 0.13999999999999999 	 0.13999999999999999
-0.017864 	 0.02 	 0.0 	 0.0 	 0.13999999999999999 	 0.0 	 0.0 	 0.02 	 0.0 	 0.0 	 0.13999999999999999 	 0.0 	 0.0
-0.0177982 	 0.04 	 0.04 	 0.04 	 0.19595917942265428 	 0.19595917942265428 	 0.19595917942265428 	 0.04 	 0.04 	 0.04 	 0.19595917942265428 	 0.19595917942265428 	 0.19595917942265428
-0.0177303 	 0.02 	 0.02 	 0.0 	 0.13999999999999999 	 0.13999999999999999 	 0.0 	 0.02 	 0.02 	 0.02 	 0.13999999999999999 	 0.13999999999999999 	 0.13999999999999999
-0.0176603 	 0.04 	 0.04 	 0.04 	 0.19595917942265426 	 0.19595917942265426 	 0.19595917942265426 	 0.04 	 0.04 	 0.04 	 0.19595917942265426 	 0.19595917942265426 	 0.19595917942265426
