time 	 delTime 		 mean eVee 	 	 stdev eVee 	 	 mean eVth 	 	 stdev eVth 
 	  	 10 	 100 	 170 	 10 	 100 	 170 	 10 	 100 	 170 	 10 	 100 	 170 
0.25 	 0.0050000000000000044 	 6030.32 	 5935.0 	 5860.08 	 76.36450484354626 	 74.80668419332594 	 74.14009441590967 	 6031.48 	 5943.66 	 5873.86 	 76.69217430742202 	 74.09334922919871 	 74.8467794898351
0.255 	 0.0050000000000000044 	 6024.96 	 5930.2 	 5858.7 	 84.94467846781221 	 84.40047393231865 	 83.26061493887731 	 6025.22 	 5939.3 	 5871.22 	 84.76562746774191 	 84.90164898280833 	 83.40654410776172
0.26 	 0.0050000000000000044 	 6060.36 	 5965.26 	 5894.44 	 74.5929648157251 	 74.76651924491337 	 75.40216442516753 	 6061.28 	 5974.84 	 5907.1 	 74.53939629484532 	 74.60304551424157 	 75.05977617872304
0.265 	 0.0050000000000000044 	 6103.86 	 6010.64 	 5939.94 	 72.52586021551208 	 71.09479868457326 	 71.90588571181083 	 6104.74 	 6018.44 	 5953.0 	 71.71298627166492 	 70.58389618036114 	 72.36021006050217
0.27 	 0.0050000000000000044 	 6106.38 	 6013.96 	 5941.72 	 84.81860409131949 	 85.31493655861206 	 83.38729879304161 	 6106.58 	 6021.88 	 5956.78 	 84.45640058633803 	 84.9062164979691 	 83.4597603639023
0.275 	 0.0050000000000000044 	 6052.44 	 5962.36 	 5891.7 	 73.06905227249085 	 72.60241318303407 	 71.72426367694547 	 6053.26 	 5970.66 	 5905.64 	 73.42310535519456 	 73.01906874234976 	 72.50841606324055
0.28 	 0.004999999999999977 	 6028.0 	 5936.68 	 5866.82 	 85.44425083058543 	 83.9781971704561 	 83.45650124466039 	 6028.68 	 5944.92 	 5879.68 	 85.84274925699899 	 83.86127592637737 	 83.99962857060738
0.285 	 0.004999999999999977 	 5991.1 	 5902.94 	 5834.6 	 67.88674391956062 	 65.74234860422922 	 67.25236055336644 	 5991.98 	 5910.64 	 5846.84 	 67.22781864674772 	 66.49022785342218 	 66.85846543258378
0.29 	 0.0050000000000000044 	 5963.88 	 5874.36 	 5802.0 	 70.60499699029806 	 70.84116317509192 	 68.3133954653112 	 5964.88 	 5881.48 	 5815.38 	 71.01398172191163 	 71.31346016005674 	 69.23839686185694
0.295 	 0.0050000000000000044 	 5920.56 	 5831.84 	 5764.1 	 71.98504289086726 	 73.533763673567 	 73.35564054658647 	 5921.78 	 5840.28 	 5776.02 	 72.18013300070872 	 73.28438851488085 	 73.87949377195271
0.3 	 0.0050000000000000044 	 5854.98 	 5767.9 	 5700.62 	 79.74321036928472 	 80.02480865331701 	 79.02730920384421 	 5855.48 	 5776.2 	 5712.92 	 79.67590350915388 	 80.26431336528084 	 79.11051510387226
0.305 	 0.0050000000000000044 	 5811.26 	 5726.08 	 5658.9 	 68.62180702954419 	 67.44296553384942 	 67.68168142119403 	 5811.4 	 5733.64 	 5672.32 	 69.10166423466225 	 67.37143608384788 	 66.99863879214263
0.31 	 0.0050000000000000044 	 5725.48 	 5641.56 	 5576.74 	 74.22890003226506 	 74.44519057669206 	 74.10258025197233 	 5726.06 	 5649.06 	 5589.32 	 74.13593190889287 	 74.45976363110482 	 74.05091221585322
0.315 	 0.0050000000000000044 	 5690.56 	 5608.98 	 5545.8 	 81.87262301893107 	 79.35023377407278 	 80.03449256414387 	 5691.38 	 5616.44 	 5558.46 	 82.23184054853691 	 78.46149628958143 	 79.37007244547532
0.32 	 0.0050000000000000044 	 5672.16 	 5587.74 	 5527.06 	 72.03897833811915 	 73.09468106504058 	 74.52044283282272 	 5672.98 	 5595.82 	 5536.62 	 72.0551150162152 	 72.983200806761 	 74.08964570032713
0.325 	 0.0050000000000000044 	 5627.54 	 5546.6 	 5483.78 	 78.97371967939715 	 78.65189126778834 	 78.38195965909503 	 5627.7 	 5553.96 	 5495.14 	 79.01170799318288 	 78.57835834375773 	 78.47929918137649
0.33 	 0.0050000000000000044 	 5501.16 	 5422.58 	 5360.58 	 66.79861076399717 	 66.60663330329795 	 66.93372543045845 	 5502.32 	 5430.06 	 5371.42 	 67.13998510574753 	 66.58961180244258 	 67.8333516789492
0.335 	 0.0050000000000000044 	 5497.92 	 5419.38 	 5360.62 	 77.53266150468458 	 78.64016531010091 	 78.69457160439975 	 5499.38 	 5426.94 	 5371.62 	 76.86791007956441 	 78.51634479520808 	 79.00301006923723
0.34 	 0.004999999999999977 	 5534.42 	 5456.26 	 5396.42 	 70.17152983938715 	 68.00876708189908 	 69.24076544926407 	 5535.36 	 5464.04 	 5406.74 	 69.98621578568168 	 67.94702642500259 	 68.96515351973052
0.345 	 0.004999999999999977 	 5543.64 	 5466.42 	 5406.66 	 75.69934213716787 	 76.24489228794279 	 75.6070393548114 	 5544.2 	 5474.3 	 5418.7 	 75.66320109538057 	 75.73988381295551 	 75.06244067441452
0.35 	 0.0050000000000000044 	 5446.92 	 5369.98 	 5311.16 	 93.52686031296037 	 90.41072723963677 	 90.1949799046488 	 5447.62 	 5377.44 	 5323.38 	 94.19785347872848 	 90.85904688031897 	 90.51384203534839
0.355 	 0.0050000000000000044 	 4652.48 	 4585.3 	 4533.28 	 79.72508764498163 	 76.96135393819421 	 76.92230885770394 	 4653.32 	 4591.54 	 4542.62 	 78.81026329102068 	 78.49616805933906 	 77.33250028286942
