time 	 delTime 		 mean eVee 	 	 stdev eVee 	 	 mean eVth 	 	 stdev eVth 
 	  	 10 	 100 	 170 	 10 	 100 	 170 	 10 	 100 	 170 	 10 	 100 	 170 
9.9 	 0.010000000000000675 	 86.40333333333334 	 85.15533333333333 	 84.20866666666667 	 9.259481026973859 	 9.216536129274502 	 9.182508275096856 	 86.42 	 85.25533333333334 	 84.38133333333333 	 9.258920023415257 	 9.207794065657396 	 9.197748903339821
9.91 	 0.009999999999999787 	 86.508 	 85.166 	 84.24466666666666 	 9.285433179627827 	 9.215265089332302 	 9.16454062617919 	 86.51466666666667 	 85.29333333333334 	 84.39 	 9.274721103923047 	 9.214370419199687 	 9.163581905201335
9.92 	 0.009999999999999787 	 86.344 	 85.11733333333333 	 84.15266666666666 	 9.524722078185098 	 9.433746139377623 	 9.415520496617392 	 86.35533333333333 	 85.22733333333333 	 84.344 	 9.530009000811885 	 9.449143853045923 	 9.409941409665276
9.93 	 0.009999999999999787 	 86.316 	 85.038 	 84.01 	 9.525482175022253 	 9.434858557498359 	 9.39343210262717 	 86.33466666666666 	 85.146 	 84.214 	 9.534009206810929 	 9.438821465981157 	 9.410501438995338
9.94 	 0.009999999999999787 	 86.022 	 84.73 	 83.73466666666667 	 9.242303969609887 	 9.156332963219135 	 9.120979382110722 	 86.054 	 84.86666666666666 	 83.906 	 9.236183410911675 	 9.172398208150847 	 9.126216667747192
9.95 	 0.009999999999999787 	 85.92266666666667 	 84.592 	 83.64733333333334 	 9.362657362570141 	 9.280815481411103 	 9.219560341409393 	 85.93133333333333 	 84.71133333333333 	 83.814 	 9.35414087747002 	 9.303906252513272 	 9.243848621290448
9.959999999999999 	 0.009999999999999787 	 85.87866666666666 	 84.576 	 83.654 	 9.26714329709479 	 9.26370465850461 	 9.245374555239321 	 85.89133333333334 	 84.69333333333333 	 83.814 	 9.272154993431798 	 9.27458654364471 	 9.254876408322984
9.969999999999999 	 0.010000000000000675 	 86.43066666666667 	 85.132 	 84.13533333333334 	 9.021374223968813 	 8.988951143858035 	 8.921940272285072 	 86.43666666666667 	 85.24133333333333 	 84.32333333333334 	 9.022157293143486 	 8.983489942976258 	 8.907980816224416
9.98 	 0.010000000000000675 	 85.686 	 84.44 	 83.496 	 9.32262859927392 	 9.276263615630308 	 9.189739785942436 	 85.69666666666667 	 84.564 	 83.66866666666667 	 9.327700085706491 	 9.282056381355732 	 9.200808925789563
9.99 	 0.009999999999999787 	 86.08333333333333 	 84.79666666666667 	 83.84066666666666 	 9.129972009206211 	 9.008254856272416 	 8.967456693821028 	 86.10333333333334 	 84.91466666666666 	 84.01333333333334 	 9.13144688547342 	 9.028439412336011 	 8.967189575830819
10.0 	 0.009999999999999787 	 85.67333333333333 	 84.42666666666666 	 83.48 	 9.192023111855676 	 9.13932650083631 	 9.07929512682565 	 85.67866666666667 	 84.52933333333333 	 83.664 	 9.179219913599534 	 9.135852791186066 	 9.063577512954437
10.01 	 0.009999999999999787 	 85.92866666666667 	 84.69733333333333 	 83.76933333333334 	 9.189681435658631 	 9.10027799331183 	 9.049795184913794 	 85.94533333333334 	 84.80133333333333 	 83.94333333333333 	 9.203170371610476 	 9.113974520238443 	 9.052962068970698
10.02 	 0.009999999999999787 	 85.85866666666666 	 84.59133333333334 	 83.60266666666666 	 9.341093345475619 	 9.251900249258107 	 9.204534727815174 	 85.87133333333334 	 84.69866666666667 	 83.78066666666666 	 9.334315448327686 	 9.259222333556 	 9.21205150272668
10.03 	 0.009999999999999787 	 86.28866666666667 	 84.95333333333333 	 83.98133333333334 	 9.281451299350884 	 9.201765531075484 	 9.149917206668533 	 86.296 	 85.078 	 84.16733333333333 	 9.29431998588385 	 9.206732102108761 	 9.162714275196455
10.04 	 0.009999999999999787 	 85.16466666666666 	 83.892 	 82.95333333333333 	 9.228735100519224 	 9.151265996206936 	 9.11872554448019 	 85.16466666666666 	 84.016 	 83.116 	 9.231479741743586 	 9.149849397667701 	 9.106620888123102
10.049999999999999 	 0.010000000000000675 	 85.24933333333334 	 84.028 	 83.08466666666666 	 9.20669138302258 	 9.16278065509228 	 9.106270635605384 	 85.24933333333334 	 84.132 	 83.25933333333333 	 9.215376618577356 	 9.193978609213024 	 9.110803818666179
10.06 	 0.010000000000000675 	 85.53133333333334 	 84.24333333333334 	 83.30466666666666 	 8.759966793442896 	 8.710996243573726 	 8.658551354329173 	 85.53333333333333 	 84.36933333333333 	 83.476 	 8.776838205691666 	 8.717621592052629 	 8.654714938498362
10.07 	 0.009999999999999787 	 85.14133333333334 	 83.88666666666667 	 82.966 	 8.957977351066603 	 8.910994457535153 	 8.875406694907 	 85.17333333333333 	 84.01133333333334 	 83.13866666666667 	 8.970356118286993 	 8.912418576844834 	 8.870744325528095
10.08 	 0.009999999999999787 	 85.604 	 84.35533333333333 	 83.39333333333333 	 9.144060950511358 	 9.10492933647605 	 9.06193258760085 	 85.62933333333334 	 84.46333333333334 	 83.56266666666667 	 9.139435042106754 	 9.095382833552906 	 9.057781528731095
10.09 	 0.009999999999999787 	 85.66533333333334 	 84.37 	 83.43133333333333 	 9.242654645116245 	 9.24004509368506 	 9.217010626493217 	 85.672 	 84.48333333333333 	 83.60333333333334 	 9.247652819319432 	 9.230477897824262 	 9.212780374144508
10.1 	 0.009999999999999787 	 85.17266666666667 	 83.916 	 82.95066666666666 	 9.194211198115669 	 9.177996004938478 	 9.118565286759145 	 85.19266666666667 	 84.02333333333333 	 83.13533333333334 	 9.187865886894278 	 9.187534429262778 	 9.12598952929976
