time  	 	 mean eVth 	 	 stdev eVth 
 	 50 	 100 	 50 	 100 
0.31 	 0.005 	 3703.66 	 3695.1 	 68.0745503107 	 68.5037955153
0.315 	 0.005 	 3696.68 	 3688.52 	 65.5272279285 	 66.2668061702
0.32 	 0.005 	 3695.54 	 3687.1 	 57.8353559685 	 57.9369484871
0.325 	 0.005 	 3634.9 	 3627.16 	 71.9250304136 	 71.8329617933
0.33 	 0.005 	 3574.78 	 3566.54 	 57.7156096736 	 57.8868586123
0.335 	 0.005 	 3560.54 	 3552.92 	 58.5478300196 	 58.6562324054
0.34 	 0.005 	 3560.66 	 3553.24 	 55.4067180042 	 56.0640918949
0.345 	 0.005 	 3601.0 	 3593.88 	 61.6064931643 	 61.4275638456
0.35 	 0.005 	 3539.46 	 3531.8 	 57.4470921805 	 58.1439592735
0.355 	 0.005 	 3002.7 	 2996.4 	 50.3524577354 	 50.0559686751
0.36 	 0.005 	 2552.92 	 2546.86 	 61.5716947956 	 61.4898398111
0.365 	 0.005 	 2238.88 	 2233.64 	 52.9156460794 	 52.1282111721
0.37 	 0.005 	 1966.18 	 1961.34 	 43.166510167 	 43.1762017783
0.375 	 0.005 	 1732.4 	 1727.78 	 35.9633146415 	 35.9712607508
0.38 	 0.005 	 1530.58 	 1526.48 	 36.3956535867 	 36.1918443852
0.385 	 0.005 	 1370.66 	 1366.66 	 35.8399832589 	 35.710284233
0.39 	 0.005 	 1234.42 	 1230.98 	 32.2943276753 	 32.3768373996
0.395 	 0.005 	 1121.54 	 1118.06 	 29.2152083682 	 29.2604921353
0.4 	 0.005 	 1015.22 	 1011.9 	 28.4480508998 	 28.3113051624
0.405 	 0.005 	 921.32 	 918.54 	 35.3357835628 	 35.1802274012
0.41 	 0.005 	 840.18 	 837.4 	 26.0888405262 	 26.5292291633
0.415 	 0.005 	 773.24 	 770.78 	 24.28955331 	 24.3386852562
0.42 	 0.005 	 704.98 	 702.46 	 26.7690044641 	 26.630966937
0.425 	 0.005 	 656.66 	 653.86 	 23.9412698076 	 23.2955017117
0.43 	 0.005 	 601.32 	 598.94 	 26.034162172 	 26.009544402
0.435 	 0.005 	 565.34 	 562.78 	 20.4025586631 	 20.5837703058
0.44 	 0.005 	 533.06 	 530.62 	 22.2435698574 	 21.6230340147
0.445 	 0.005 	 510.12 	 507.92 	 22.3505167725 	 22.2520470968
0.45 	 0.005 	 487.28 	 485.26 	 22.1432066332 	 22.1366754505
0.455 	 0.005 	 465.62 	 463.46 	 18.8211476802 	 18.8278623322
0.46 	 0.005 	 454.78 	 452.7 	 20.2507185058 	 20.1437335169
0.465 	 0.005 	 443.28 	 441.26 	 19.1969164191 	 19.1476473751
0.47 	 0.005 	 424.28 	 422.36 	 17.8325993618 	 17.697186217
