time  	 	 mean eVth 	 	 stdev eVth 
 	 50 	 100 	 50 	 100 
1.5 	 0.05 	 163.9 	 163.04 	 11.2663214937 	 11.299486714
1.55 	 0.05 	 153.1 	 152.02 	 13.6341483049 	 13.7992608498
1.6 	 0.05 	 155.86 	 154.88 	 11.4908833429 	 11.5648432761
1.65 	 0.05 	 150.12 	 149.24 	 12.2386927406 	 12.1680894145
1.7 	 0.05 	 146.78 	 145.66 	 14.0460528263 	 13.8976400874
1.75 	 0.05 	 143.0 	 142.22 	 14.1689802032 	 14.1651544291
1.8 	 0.05 	 141.6 	 140.84 	 11.6464586892 	 11.3760450069
1.85 	 0.05 	 141.24 	 140.42 	 11.9273802656 	 12.0251237
1.9 	 0.05 	 137.18 	 136.18 	 9.86446146528 	 9.6864647834
1.95 	 0.05 	 137.44 	 136.44 	 12.5573245558 	 12.5046551332
2.0 	 0.05 	 132.08 	 131.38 	 13.0289523754 	 13.0397699366
2.05 	 0.05 	 129.12 	 128.26 	 12.3865087898 	 12.3139108329
2.1 	 0.05 	 127.7 	 126.86 	 11.7528719894 	 11.6653504019
2.15 	 0.05 	 127.8 	 127.08 	 11.4560027933 	 11.2726926686
2.2 	 0.05 	 124.9 	 124.1 	 9.74114982946 	 9.56922149394
2.25 	 0.05 	 121.36 	 120.84 	 9.89901005152 	 9.78439574016
2.3 	 0.05 	 118.42 	 117.56 	 9.83278190544 	 9.77376079102
2.35 	 0.05 	 117.02 	 116.48 	 9.93678016261 	 9.83715405999
2.4 	 0.05 	 116.58 	 115.7 	 9.75928276053 	 9.89797959182
2.45 	 0.05 	 112.1 	 111.42 	 10.4004807581 	 10.1411833629
2.5 	 0.05 	 112.54 	 111.78 	 13.0663078182 	 12.8798913039
2.55 	 0.05 	 110.88 	 110.24 	 10.9410054383 	 11.0137368772
2.6 	 0.05 	 110.32 	 109.38 	 10.4870205492 	 10.4783395631
2.65 	 0.05 	 108.96 	 107.94 	 11.0994774652 	 11.0025633377
2.7 	 0.05 	 109.88 	 109.04 	 9.32231730848 	 9.32085832957
2.75 	 0.05 	 104.84 	 104.16 	 8.74153304633 	 8.94284071199
2.8 	 0.05 	 105.32 	 104.74 	 10.5136863183 	 10.5162921222
2.85 	 0.05 	 104.98 	 104.18 	 10.8930987327 	 10.8989724286
2.9 	 0.05 	 102.44 	 101.7 	 10.8924928276 	 10.8208132781
2.95 	 0.05 	 100.56 	 99.96 	 10.2335917448 	 10.0179039724
3.0 	 0.05 	 98.9 	 98.2 	 8.28311535595 	 8.18779579618
3.05 	 0.05 	 97.16 	 96.48 	 7.98087714478 	 7.93785865331
