time  	 	 mean eVth 	 	 stdev eVth 
 	 50 	 100 	 50 	 100 
0.6 	 0.010000000000000009 	 252.33666666666667 	 251.02333333333334 	 16.312673668722187 	 16.26989414702983
0.61 	 0.010000000000000009 	 249.21 	 247.91 	 15.504813231165777 	 15.45235365028038
0.62 	 0.010000000000000009 	 244.57333333333332 	 243.40333333333334 	 15.06357490401561 	 15.113150638507584
0.63 	 0.010000000000000009 	 243.27333333333334 	 242.02333333333334 	 15.290256883242858 	 15.15176960695424
0.64 	 0.010000000000000009 	 239.64666666666668 	 238.35333333333332 	 15.011389749860676 	 15.060162312833446
0.65 	 0.010000000000000009 	 237.82666666666665 	 236.55 	 15.64661695773953 	 15.58057016500573
0.66 	 0.010000000000000009 	 234.30333333333334 	 232.95333333333335 	 15.900460859847916 	 15.812584299292203
0.67 	 0.010000000000000009 	 230.44333333333333 	 229.07666666666665 	 15.556353114474556 	 15.466871765881496
0.68 	 0.009999999999999953 	 230.66333333333333 	 229.34666666666666 	 14.199882237383363 	 14.109801164045116
0.69 	 0.009999999999999953 	 227.02 	 225.75666666666666 	 15.18462819213343 	 15.208247397017477
0.7 	 0.010000000000000009 	 223.85666666666665 	 222.71333333333334 	 14.091467473459092 	 13.91969188675605
0.71 	 0.010000000000000009 	 220.97 	 219.75333333333333 	 15.69954670258561 	 15.623672921421376
0.72 	 0.010000000000000009 	 219.76666666666668 	 218.51666666666668 	 14.176232064817349 	 14.282963822524916
0.73 	 0.010000000000000009 	 216.16333333333333 	 214.90333333333334 	 16.05355585393951 	 15.951196054075556
0.74 	 0.010000000000000009 	 213.80666666666667 	 212.60333333333332 	 13.365476256219065 	 13.273255901331153
0.75 	 0.010000000000000009 	 212.62333333333333 	 211.46 	 15.372533587177127 	 15.45040668288918
0.76 	 0.010000000000000009 	 210.1 	 208.90666666666667 	 13.365752254674383 	 13.254104605324681
0.77 	 0.010000000000000009 	 209.27333333333334 	 208.17666666666668 	 15.900271136751796 	 15.952600275677803
0.78 	 0.010000000000000009 	 206.81 	 205.80666666666667 	 14.270268626296657 	 14.336990231177843
0.79 	 0.010000000000000009 	 204.86666666666667 	 203.82333333333332 	 15.611818884706832 	 15.580076665051713
0.8 	 0.010000000000000009 	 204.56333333333333 	 203.44666666666666 	 14.252929133651401 	 14.218315261974215
0.81 	 0.009999999999999953 	 200.54 	 199.40666666666667 	 14.014102421013865 	 14.006235119482401
0.82 	 0.009999999999999953 	 199.78666666666666 	 198.71333333333334 	 14.098977110257168 	 14.10949404557875
0.83 	 0.010000000000000009 	 196.72 	 195.7 	 13.932513532501355 	 13.853399101544236
0.84 	 0.010000000000000009 	 195.4 	 194.26666666666668 	 13.915459029439164 	 13.822284744410222
0.85 	 0.010000000000000009 	 194.31666666666666 	 193.22666666666666 	 15.310662588173278 	 15.207518608314185
0.86 	 0.010000000000000009 	 191.54666666666665 	 190.43 	 14.256734860720702 	 14.146086620216442
0.87 	 0.010000000000000009 	 190.62333333333333 	 189.49333333333334 	 14.07721997491771 	 14.111813805775958
0.88 	 0.010000000000000009 	 189.21666666666667 	 188.16666666666666 	 14.03364013916402 	 14.081390398520863
0.89 	 0.010000000000000009 	 187.85333333333332 	 186.92 	 13.351847146452142 	 13.306148954524748
