time  	 	 mean eVth 	 	 stdev eVth 
 	 50 	 100 	 50 	 100 
0.77 	 0.01 	 254.76 	 253.58 	 16.4688311668 	 16.2690995448
0.78 	 0.01 	 254.32 	 252.9 	 16.811234339 	 16.7239349437
0.79 	 0.01 	 251.56 	 250.2 	 17.1349467463 	 17.1335927347
0.8 	 0.01 	 253.88 	 252.6 	 18.4517099479 	 18.2340341121
0.81 	 0.01 	 248.0 	 246.6 	 16.1962958728 	 16.1331955917
0.82 	 0.01 	 249.32 	 247.7 	 15.5671962794 	 15.4210894557
0.83 	 0.01 	 245.48 	 244.12 	 17.042581964 	 16.8102825675
0.84 	 0.01 	 243.76 	 242.2 	 16.36283594 	 16.4912097798
0.85 	 0.01 	 241.26 	 240.16 	 15.6675588398 	 15.6337583453
0.86 	 0.01 	 242.22 	 240.88 	 15.9966121413 	 15.9444535811
0.87 	 0.01 	 236.14 	 234.94 	 15.2787564939 	 15.0005466567
0.88 	 0.01 	 238.96 	 237.78 	 17.8403587408 	 17.7384215758
0.89 	 0.01 	 231.16 	 230.14 	 15.6030253477 	 15.2813742837
0.9 	 0.01 	 227.88 	 226.64 	 12.9501196906 	 13.0073210155
0.91 	 0.01 	 229.44 	 227.96 	 15.7075268582 	 15.7314462145
0.92 	 0.01 	 225.46 	 224.08 	 15.0016132466 	 14.7252707955
0.93 	 0.01 	 227.22 	 226.04 	 14.7503084714 	 14.6982447932
0.94 	 0.01 	 226.96 	 225.8 	 17.4996685683 	 17.5328263552
0.95 	 0.01 	 221.48 	 220.24 	 13.0770638906 	 13.2989623655
0.96 	 0.01 	 224.38 	 223.04 	 13.3159903875 	 13.3595808317
0.97 	 0.01 	 219.38 	 218.2 	 14.1221669725 	 14.4222051019
0.98 	 0.01 	 215.06 	 213.98 	 15.522126143 	 15.509339122
0.99 	 0.01 	 217.78 	 216.66 	 13.6165928191 	 13.4292367616
1.0 	 0.03 	 214.62 	 213.38 	 12.9520500308 	 13.0167430642
1.05 	 0.05 	 207.08 	 205.96 	 15.6471594866 	 15.8391413909
1.1 	 0.05 	 195.9 	 195.02 	 14.5660564327 	 14.8653826052
1.15 	 0.05 	 196.44 	 195.46 	 14.8042696544 	 14.8151409038
1.2 	 0.05 	 188.6 	 187.58 	 13.9985713557 	 14.0086972985
1.25 	 0.05 	 182.46 	 181.46 	 12.4662905469 	 12.4470237406
1.3 	 0.05 	 179.92 	 178.82 	 13.5776875793 	 13.5597787593
1.35 	 0.05 	 172.98 	 171.94 	 13.5151618562 	 13.4050885861
1.4 	 0.05 	 168.06 	 166.98 	 12.7191351907 	 12.6166398062
1.45 	 0.05 	 166.1 	 165.2 	 10.4580112832 	 10.357605901
