time 	 delTime 		 mean eVee 	 	 stdev eVee 	 	 mean eVth 	 	 stdev eVth 	 	 mean eVt 	 	 stdev eVt
 	  	 10 	 100 	 50 	 10 	 100 	 50 	 10 	 100 	 50 	 10 	 100 	 50 	 10 	 100 	 50 	 10 	 100 	 50
1.4800000000000002 	 0.010000000000000009 	 658.2606666666667 	 610.2 	 635.052 	 24.799315572992914 	 23.744529194462178 	 24.216715219038278 	 664.776 	 654.4746666666666 	 660.1593333333333 	 25.004542733938035 	 24.701282521808906 	 24.85658758201178 	 665.5466666666666 	 662.5826666666667 	 664.1346666666667 	 25.049973164767174 	 24.933815717258806 	 24.971808068744686
1.4900000000000002 	 0.010000000000000009 	 654.5606666666666 	 606.702 	 631.4853333333333 	 24.745066570036855 	 23.84136173403972 	 24.20711572153022 	 661.004 	 650.7446666666667 	 656.3966666666666 	 24.869391843522564 	 24.674051245972738 	 24.838048545639722 	 661.73 	 658.7673333333333 	 660.352 	 24.910849711186756 	 24.867888254176755 	 24.848127280206317
1.5000000000000002 	 0.010000000000000009 	 651.56 	 603.87 	 628.4126666666667 	 25.036874139290365 	 24.075792129578346 	 24.485445463694457 	 658.01 	 647.6486666666667 	 653.4326666666667 	 25.15099534147042 	 24.97788151322864 	 25.088220334562504 	 658.744 	 655.8673333333334 	 657.3906666666667 	 25.142814692604855 	 25.079827210108306 	 25.16326779697387
1.5100000000000002 	 0.009999999999999898 	 642.6906666666666 	 596.0133333333333 	 620.3006666666666 	 25.714178570499886 	 24.86166705771938 	 25.397603552741394 	 648.9706666666667 	 639.0 	 644.4806666666667 	 25.83360485018604 	 25.60041666327588 	 25.711481732659614 	 649.6873333333333 	 646.8346666666666 	 648.3446666666666 	 25.8310453954582 	 25.8084352791012 	 25.84119201756933
1.52 	 0.009999999999999898 	 633.462 	 586.9553333333333 	 611.0206666666667 	 24.74128579251019 	 23.960523190355328 	 24.245114412781987 	 639.7833333333333 	 629.7146666666666 	 635.2186666666666 	 24.88164763211811 	 24.62494503998379 	 24.85467464191707 	 640.5273333333333 	 637.7026666666667 	 639.176 	 24.907882009962673 	 24.862252369584073 	 24.894357272281606
1.53 	 0.010000000000000009 	 625.3093333333334 	 579.782 	 603.2753333333334 	 24.65917637626114 	 23.59386521958621 	 24.03385511222774 	 631.4206666666666 	 621.4673333333334 	 626.9766666666667 	 24.810690697537805 	 24.54817575480689 	 24.67641496562164 	 632.112 	 629.28 	 630.8186666666667 	 24.816462063181636 	 24.766676536561516 	 24.77809082413108
1.54 	 0.010000000000000009 	 614.99 	 569.6713333333333 	 593.0866666666667 	 25.081425398090914 	 23.96273450357636 	 24.63862460086241 	 621.1 	 611.4266666666666 	 616.718 	 25.082942411128723 	 25.06770742520256 	 25.04278624008652 	 621.774 	 619.0033333333333 	 620.504 	 25.113719835978102 	 25.061085149867093 	 25.07156391877725
1.55 	 0.010000000000000009 	 607.5606666666666 	 562.6173333333334 	 585.8213333333333 	 24.310319884544686 	 23.306227341397168 	 23.834682255533057 	 613.5366666666666 	 603.9766666666667 	 609.2353333333333 	 24.40834533970343 	 24.24120711149142 	 24.33666544308996 	 614.246 	 611.4813333333333 	 612.9606666666666 	 24.45218771398584 	 24.366705116248735 	 24.386699644592245
1.56 	 0.010000000000000009 	 599.5 	 555.1606666666667 	 578.238 	 24.240613303572445 	 23.660857681458257 	 24.130396239321612 	 605.352 	 595.9206666666666 	 601.1266666666667 	 24.405001454619914 	 24.261953196082317 	 24.35328770868981 	 606.05 	 603.3273333333333 	 604.796 	 24.443748348674625 	 24.377151588230227 	 24.38520830339573
1.57 	 0.010000000000000009 	 589.6053333333333 	 546.0146666666667 	 568.5846666666666 	 24.182450349145533 	 23.044329415763485 	 23.52516733675283 	 595.4633333333334 	 586.0573333333333 	 591.2546666666667 	 24.234066701420318 	 24.10143936688337 	 24.18151797459282 	 596.144 	 593.4893333333333 	 594.9046666666667 	 24.262136426951358 	 24.179562021582516 	 24.20941094331339
1.58 	 0.010000000000000009 	 580.528 	 537.8333333333334 	 559.9593333333333 	 23.831377411583524 	 22.76155140191947 	 23.41871786034031 	 586.4533333333334 	 577.1053333333333 	 582.2426666666667 	 23.845526950678938 	 23.754148512534723 	 23.840381279575954 	 587.0906666666667 	 584.4213333333333 	 585.844 	 23.876594806537124 	 23.8215828935769 	 23.817493514921622
1.59 	 0.010000000000000009 	 572.0673333333333 	 529.8433333333334 	 551.7393333333333 	 23.064983551310462 	 22.304890096618326 	 22.583844953614275 	 577.7066666666667 	 568.6693333333334 	 573.662 	 23.241241121955788 	 22.93088149684225 	 23.157801190959386 	 578.354 	 575.7686666666667 	 577.1486666666667 	 23.234586661555515 	 23.201504654272366 	 23.228514765740453
1.6 	 0.010000000000000009 	 563.6753333333334 	 521.8933333333333 	 543.4873333333334 	 23.372532131162473 	 22.533692304832975 	 23.00111242720423 	 569.298 	 560.3353333333333 	 565.342 	 23.545753955508268 	 23.374663310706506 	 23.467645159524068 	 569.9646666666666 	 567.386 	 568.7353333333333 	 23.555086178761666 	 23.551525159389005 	 23.537741711746456
1.61 	 0.010000000000000009 	 555.4973333333334 	 514.1933333333334 	 535.4773333333334 	 23.92503555320707 	 23.33752248109374 	 23.632664250049245 	 560.9633333333334 	 552.2086666666667 	 557.0546666666667 	 24.059107538634006 	 23.889240079072326 	 23.95795647007946 	 561.642 	 559.1446666666667 	 560.4433333333334 	 24.085026524101373 	 24.042346077055143 	 24.06929140811771
1.62 	 0.010000000000000009 	 546.4973333333334 	 505.94 	 526.968 	 23.889314059265537 	 23.070220342828687 	 23.491905896854487 	 551.968 	 543.3233333333334 	 548.1213333333334 	 24.08438586858022 	 23.832501384080988 	 23.96981320095943 	 552.608 	 550.138 	 551.4553333333333 	 24.08384664735543 	 24.027518029681442 	 24.068014837585217
1.6300000000000001 	 0.010000000000000009 	 537.87 	 497.4753333333333 	 518.4093333333333 	 23.837444633740983 	 22.878375340531115 	 23.17836159486305 	 543.3646666666667 	 534.588 	 539.3886666666667 	 23.9333174651758 	 23.70031482210029 	 23.794907120829212 	 544.0033333333333 	 541.496 	 542.832 	 23.94272308842269 	 23.888783644212612 	 23.9091846229296
1.6400000000000001 	 0.010000000000000009 	 529.628 	 490.312 	 510.68466666666666 	 24.299690313527314 	 23.30118715144502 	 23.733434185178982 	 535.0386666666667 	 526.3933333333333 	 531.202 	 24.35684376560769 	 24.2034148187583 	 24.28886979667848 	 535.65 	 533.2306666666667 	 534.55 	 24.362146183509093 	 24.360216054506214 	 24.34906226804912
1.6500000000000001 	 0.010000000000000009 	 519.2826666666666 	 480.6793333333333 	 500.6906666666667 	 22.441065769898024 	 21.475517212760103 	 21.87023044129978 	 524.5326666666666 	 516.182 	 520.822 	 22.48981101644822 	 22.29142307405848 	 22.38355756651148 	 525.1413333333334 	 522.782 	 524.012 	 22.50211897182624 	 22.429024558965256 	 22.461875611800544
1.6600000000000001 	 0.010000000000000009 	 512.496 	 474.0953333333333 	 493.9393333333333 	 22.56845846160817 	 21.68802076928388 	 22.143433629157176 	 517.662 	 509.394 	 513.9173333333333 	 22.678442539116304 	 22.5516909343845 	 22.6130603757111 	 518.2873333333333 	 515.8473333333334 	 517.15 	 22.679405626152455 	 22.639700223771122 	 22.651346538340718
1.6700000000000002 	 0.010000000000000009 	 502.452 	 464.62 	 484.1433333333333 	 22.0290648008489 	 21.50416083769216 	 21.86809217914438 	 507.52066666666667 	 499.436 	 503.90133333333335 	 22.124471509067863 	 21.897410136056426 	 22.056282511389405 	 508.12 	 505.80533333333335 	 507.02066666666667 	 22.146096721544406 	 22.0146187389703 	 22.071495332718673
1.6800000000000002 	 0.010000000000000009 	 493.498 	 456.11466666666666 	 475.46933333333334 	 22.756932921639503 	 21.889880117432245 	 22.332809784908143 	 498.488 	 490.54133333333334 	 494.92533333333336 	 22.82149256001164 	 22.745174394192325 	 22.810986203046014 	 499.03933333333333 	 496.77933333333334 	 497.99733333333336 	 22.835012288637426 	 22.813825622975987 	 22.84679393019705
1.6900000000000002 	 0.010000000000000009 	 484.82533333333333 	 448.186 	 467.06 	 21.40595302454177 	 20.447218327521554 	 21.056061676708048 	 489.8206666666667 	 481.8446666666667 	 486.22933333333333 	 21.569187271558366 	 21.32674076260964 	 21.40444049464711 	 490.38466666666665 	 488.16266666666667 	 489.3433333333333 	 21.580902782063795 	 21.484541874463034 	 21.53871217650262
1.7000000000000002 	 0.010000000000000009 	 477.158 	 441.3333333333333 	 459.748 	 22.082324062471322 	 21.341092339011663 	 21.754152768303037 	 482.09933333333333 	 474.31 	 478.662 	 22.08194132971304 	 22.022183512691623 	 22.091320075239206 	 482.6666666666667 	 480.4753333333333 	 481.646 	 22.108962486336218 	 22.10954676654911 	 22.077968294206784
1.7100000000000002 	 0.010000000000000009 	 468.3106666666667 	 432.68066666666664 	 451.1913333333333 	 21.459873086504704 	 20.583100500707427 	 21.077003065479264 	 473.07933333333335 	 465.54 	 469.726 	 21.636844491643313 	 21.426783861948735 	 21.565472187426515 	 473.6426666666667 	 471.50733333333335 	 472.61333333333334 	 21.6944611876447 	 21.624413970222534 	 21.640821508333634
