time  	 	 mean eVth 	 	 stdev eVth 
 	 50 	 100 	 50 	 100 
0.07 	 0.000999999999999994 	 2078.5866666666666 	 2071.27 	 44.77442523981246 	 44.76691970640821
0.071 	 0.000999999999999994 	 2081.66 	 2074.5033333333336 	 42.565452344986696 	 42.52893119852518
0.072 	 0.0010000000000000009 	 2083.8566666666666 	 2076.6433333333334 	 45.05688392342383 	 44.78395682483727
0.073 	 0.0010000000000000009 	 2083.536666666667 	 2076.463333333333 	 45.499106096225184 	 45.59680532181565
0.074 	 0.0010000000000000009 	 2084.766666666667 	 2077.32 	 45.705640303528796 	 45.44077757550664
0.075 	 0.0010000000000000009 	 2074.4166666666665 	 2067.18 	 44.70961554545311 	 44.44008250817423
0.076 	 0.0010000000000000009 	 2080.27 	 2072.93 	 46.0221370646779 	 46.065588385836705
0.077 	 0.0010000000000000009 	 2070.42 	 2063.1833333333334 	 48.10145805135918 	 48.2402638421014
0.078 	 0.0010000000000000009 	 2070.8566666666666 	 2063.3966666666665 	 46.504796765733985 	 46.52238875590499
0.079 	 0.0010000000000000009 	 2064.45 	 2056.9366666666665 	 48.55217983434592 	 48.220597143636546
0.08 	 0.0010000000000000009 	 2058.4766666666665 	 2051.0033333333336 	 42.51795058821888 	 42.580159568617034
0.081 	 0.0010000000000000009 	 2045.56 	 2037.9033333333334 	 44.552363199573 	 44.38078400489213
0.082 	 0.0010000000000000009 	 2037.1066666666666 	 2030.04 	 40.82942511909218 	 40.8386059180934
0.083 	 0.0010000000000000009 	 2029.7966666666666 	 2022.7566666666667 	 43.007309327084805 	 43.201282259776605
0.084 	 0.0010000000000000009 	 2022.3766666666668 	 2015.1133333333332 	 46.12650852697274 	 46.0750166093899
0.085 	 0.000999999999999994 	 2015.68 	 2008.42 	 44.73280973364703 	 44.988112503934495
0.086 	 0.000999999999999994 	 2007.1233333333332 	 1999.8333333333333 	 46.8905262878927 	 46.54129588034934
0.087 	 0.0010000000000000009 	 2004.29 	 1996.76 	 41.458001640214164 	 41.19234233042188
0.088 	 0.0010000000000000009 	 1992.9233333333334 	 1985.24 	 40.71638640918693 	 40.54498407119348
0.089 	 0.0010000000000000009 	 1990.3 	 1982.8866666666668 	 43.46404644454233 	 43.51957975695793
0.09 	 0.0010000000000000009 	 1979.4166666666667 	 1972.3933333333334 	 44.837667076788115 	 44.62426793672798
0.091 	 0.0010000000000000009 	 1970.5766666666666 	 1963.3133333333333 	 44.50195638645814 	 44.38124779178201
0.092 	 0.0010000000000000009 	 1972.56 	 1965.26 	 43.169353326945576 	 43.07326007319777
0.093 	 0.0010000000000000009 	 1966.9033333333334 	 1959.54 	 42.00024589875107 	 41.810067368198936
0.094 	 0.0010000000000000009 	 1966.0166666666667 	 1958.56 	 41.26753835912947 	 41.010645772368264
0.095 	 0.0010000000000000009 	 1960.6266666666668 	 1953.3933333333334 	 46.41336684859462 	 46.46273010584816
0.096 	 0.0010000000000000009 	 1956.4233333333334 	 1949.1333333333334 	 41.05253693608824 	 40.63129609330992
0.097 	 0.0010000000000000009 	 1951.9333333333334 	 1944.9166666666667 	 43.63922802046597 	 43.41216867295262
0.098 	 0.0010000000000000009 	 1952.5633333333333 	 1945.3866666666668 	 42.644100673155506 	 42.528388427287275
0.099 	 0.0010000000000000009 	 1949.6433333333334 	 1942.5733333333333 	 42.98437067379517 	 42.96081108276343
