-5.000000000000000278e-02	1.143972167729541214e+56	1.201457996669138263e+53	6.083907786085452742e+51
-4.499999999999999833e-02	1.109590251847373610e+56	1.254329303332869216e+53	4.381483842543599668e+51
-4.000000000000000083e-02	1.109326279014673337e+56	1.304442081895012146e+53	3.601429791889888089e+51
-3.500000000000000333e-02	1.138436618568251206e+56	1.360369364657263147e+53	3.242327411400895119e+51
-2.999999999999999889e-02	1.201639390977183123e+56	1.442540751106815197e+53	3.093269677898020509e+51
-2.500000000000000139e-02	1.305781460182474814e+56	1.529716867432560972e+53	3.029950369598559325e+51
-2.000000000000000042e-02	1.468809134651099889e+56	1.586934282740635047e+53	2.999523214859058419e+51
-1.499999999999999944e-02	1.718317443788240281e+56	1.624629070046162332e+53	2.976961295862230518e+51
-1.000000000000000021e-02	2.077027362801800412e+56	1.670845527095267915e+53	2.950784050987152657e+51
-5.000000000000000104e-03	2.601344977638845826e+56	1.749741150563160690e+53	2.912599837728344348e+51
0.000000000000000000e+00	3.450133284772760004e+56	1.827732305898497349e+53	2.859940068479247669e+51
1.000000000000000021e-03	3.689972949195307043e+56	1.838842781129732399e+53	2.849794372558468765e+51
2.000000000000000042e-03	3.965211791897656053e+56	1.847621754951021425e+53	2.841973411616643643e+51
3.000000000000000062e-03	4.283476790990687872e+56	1.853453656759610722e+53	2.839447650743209332e+51
4.000000000000000083e-03	4.653697057770054006e+56	1.855596283663687202e+53	2.849014306465707412e+51
5.000000000000000104e-03	5.085876519992398220e+56	1.853215878556816954e+53	2.887719752859348916e+51
6.000000000000000125e-03	5.589182362742187475e+56	1.845213907529761121e+53	3.002688523378204284e+51
7.000000000000000146e-03	6.169211650563254724e+56	1.830686506404868603e+53	3.354295432474215597e+51
8.000000000000000167e-03	6.822376862136782643e+56	1.811822989821955834e+53	5.295260433481141674e+51
8.999999999999999320e-03	7.531043966338505532e+56	1.853510615324834930e+53	2.722866719382330048e+52
1.000000000000000021e-02	8.266793368918215457e+56	2.456881465155685404e+53	2.008739060846547211e+53
1.099999999999999936e-02	9.023169748644010147e+56	5.446076552075900053e+53	1.002860385930783957e+54
1.200000000000000025e-02	9.875747410923204482e+56	1.459267484433106613e+54	3.411942716965099599e+54
1.299999999999999940e-02	1.099226605350306649e+57	3.473756249015964416e+54	8.602265302561987390e+54
1.400000000000000029e-02	1.254537657003165526e+57	7.022334049992473068e+54	1.736010968729611900e+55
1.499999999999999944e-02	1.459664215509034046e+57	1.239313990171804932e+55	2.966088476741208954e+55
1.600000000000000033e-02	1.704103433303011049e+57	1.975953057140999516e+55	4.472047193713852166e+55
1.700000000000000122e-02	1.963978577927311646e+57	2.921888427024128093e+55	6.132572706321084259e+55
1.799999999999999864e-02	2.211592280214348667e+57	4.093849373788119765e+55	7.832817436422130102e+55
1.899999999999999953e-02	2.423674739905367696e+57	5.506809580425701436e+55	9.488980843453134070e+55
2.000000000000000042e-02	2.585579048639552462e+57	7.174357705202100003e+55	1.105700077133828135e+56
2.100000000000000130e-02	2.692475152558729628e+57	9.097965045970001400e+55	1.252976406800887964e+56
2.199999999999999872e-02	2.746812153228663871e+57	1.126238091947526252e+56	1.392788754751909623e+56
2.299999999999999961e-02	2.756165005386408841e+57	1.362797704861988435e+56	1.528614857491000284e+56
2.400000000000000050e-02	2.730159211431137851e+57	1.613277690853688894e+56	1.664012178449999986e+56
2.500000000000000139e-02	2.678157457106819814e+57	1.869683371242848832e+56	1.801425852349999907e+56
2.599999999999999881e-02	2.608745892628300018e+57	2.122873821363017552e+56	1.941445574479999558e+56
2.699999999999999969e-02	2.528922337184299718e+57	2.363773233722959616e+56	2.082710897190000063e+56
2.800000000000000058e-02	2.443684261131999798e+57	2.584469866577790297e+56	2.222182954500000552e+56
2.900000000000000147e-02	2.356778862020102425e+57	2.779861868013149681e+56	2.356327391400000068e+56
2.999999999999999889e-02	2.270860318688274989e+57	2.946770121554750663e+56	2.481732378800000543e+56
3.099999999999999978e-02	2.187839152767305591e+57	3.084819960352400525e+56	2.596163477099999622e+56
3.200000000000000067e-02	2.109133744352298248e+57	3.195172882423300084e+56	2.698947009300000210e+56
3.300000000000000155e-02	2.035483932719405352e+57	3.280133201937899713e+56	2.790939651930000389e+56
3.400000000000000244e-02	1.967114096802032153e+57	3.341680101044200079e+56	2.873613628269999885e+56
3.500000000000000333e-02	1.903552615162069970e+57	3.382123098583900434e+56	2.949017003740000388e+56
3.599999999999999728e-02	1.843930487624819800e+57	3.403774730782000311e+56	3.018816448870000460e+56
3.699999999999999817e-02	1.787139145008640159e+57	3.408859556881600428e+56	3.083786229189999883e+56
3.799999999999999906e-02	1.732045968050699950e+57	3.399870628113699743e+56	3.143842305359999201e+56
3.899999999999999994e-02	1.677855280760999466e+57	3.379900214457799957e+56	3.198222716120000030e+56
4.000000000000000083e-02	1.624079013914999805e+57	3.352351175609899425e+56	3.246032060950000226e+56
4.100000000000000172e-02	1.570648395202499882e+57	3.320664466117299980e+56	3.286386693360000415e+56
4.200000000000000261e-02	1.515854829024199913e+57	3.283185327577499797e+56	3.313402602289999375e+56
4.299999999999999656e-02	1.435864733191000299e+57	3.177255140737900418e+56	3.255747758830000407e+56
4.399999999999999745e-02	1.365566722911901113e+57	3.084748876999299133e+56	3.200243756860000316e+56
4.499999999999999833e-02	1.309019290191246230e+57	3.028170859556704491e+56	3.174083078189999746e+56
4.599999999999999922e-02	1.262464200641730158e+57	3.003170199482305858e+56	3.171548504209999250e+56
4.700000000000000011e-02	1.223172912332776137e+57	3.003495790971495609e+56	3.184703854400000405e+56
4.800000000000000100e-02	1.188532847433462802e+57	3.020857634159240589e+56	3.204107172219999834e+56
4.900000000000000189e-02	1.155425990755046609e+57	3.043666686319319630e+56	3.218208995129999209e+56
5.000000000000000278e-02	1.119295901641227488e+57	3.054194288040629345e+56	3.210648775250000393e+56
5.050000000000000322e-02	1.099044936880904164e+57	3.049932853343681111e+56	3.194595429439999515e+56
5.099999999999999672e-02	1.079306406320168677e+57	3.046066650552120276e+56	3.176977717130001251e+56
5.149999999999999717e-02	1.061131683589028884e+57	3.047252605180725206e+56	3.161880687560000105e+56
