-5.000000000000000278e-02	7.931919323407220078e+50	1.228335818363168705e+47	1.248545732360747239e+46
-4.499999999999999833e-02	7.795188236211901399e+50	1.297912276502255901e+47	1.246337948941200223e+46
-4.000000000000000083e-02	7.987812958620804556e+50	1.378630761718406322e+47	1.254279272902021014e+46
-3.500000000000000333e-02	8.479358599638209239e+50	1.477491984060666245e+47	1.267240764503542270e+46
-2.999999999999999889e-02	9.355042190079917599e+50	1.607838284701210536e+47	1.278095637767075015e+46
-2.500000000000000139e-02	1.074107341019105193e+51	1.755003042982471249e+47	1.289519315216614782e+46
-2.000000000000000042e-02	1.289453701053517373e+51	1.890495725945935027e+47	1.297099915148062010e+46
-1.499999999999999944e-02	1.616977277176073121e+51	2.036059183617216477e+47	1.302304296175353976e+46
-1.000000000000000021e-02	2.089242788609328256e+51	2.209559334757282746e+47	1.303101203773790578e+46
-5.000000000000000104e-03	2.781723402261619961e+51	2.462753305236563454e+47	1.293924264930208276e+46
0.000000000000000000e+00	3.903288570010101261e+51	2.768173046486991464e+47	1.271641021650458039e+46
1.000000000000000021e-03	4.214938414115502141e+51	2.824227752373303587e+47	1.264995616731373746e+46
2.000000000000000042e-03	4.574010520224203178e+51	2.885721001017008026e+47	1.260328234704797522e+46
3.000000000000000062e-03	4.974784329539006922e+51	2.951239637310318173e+47	1.253658795820207120e+46
4.000000000000000083e-03	5.448500944165211177e+51	3.012767914653052307e+47	1.249066694104941751e+46
5.000000000000000104e-03	6.004672868114019177e+51	3.076792793461179509e+47	1.247814083691301645e+46
6.000000000000000125e-03	6.628753108208033976e+51	3.132335990820844604e+47	1.257485612325112289e+46
7.000000000000000146e-03	7.351388181411089689e+51	3.188710223370160645e+47	1.316285013212001009e+46
8.000000000000000167e-03	8.173449328473088021e+51	3.275321755017406453e+47	2.380793501300139256e+46
8.999999999999999320e-03	9.066273560624737856e+51	4.126079401880660092e+47	2.484316314101509754e+47
1.000000000000000021e-02	1.000910762507909695e+52	1.199970220407130536e+48	2.458827152016301596e+48
1.099999999999999936e-02	1.102444993868000065e+52	5.115677260788049387e+48	1.413136680180022068e+49
1.200000000000000025e-02	1.227494382000003193e+52	1.754632309330590304e+49	5.316316021302619007e+49
1.299999999999999940e-02	1.408811270000079034e+52	4.586519090069146548e+49	1.444786249030720592e+50
1.400000000000000029e-02	1.674530600001950270e+52	9.711208307772762874e+49	3.108320003456300097e+50
1.499999999999999944e-02	2.037850600047600693e+52	1.768307184796169750e+50	5.597327376990004450e+50
1.600000000000000033e-02	2.475986001220011301e+52	2.886212545843000727e+50	8.818639282000131306e+50
1.700000000000000122e-02	2.940620629100277059e+52	4.350492835700001970e+50	1.252688680000317909e+51
1.799999999999999864e-02	3.384839835006964080e+52	6.213532636999999928e+50	1.650602700008049688e+51
1.899999999999999953e-02	3.748878000172560444e+52	8.473504769999998687e+50	2.053622100200800437e+51
2.000000000000000042e-02	4.025966804324073029e+52	1.120356321000000208e+51	2.443411805059999953e+51
2.100000000000000130e-02	4.203022106345259593e+52	1.442970919000008738e+51	2.814250624700000479e+51
2.199999999999999872e-02	4.291650578773000347e+52	1.809019880000224351e+51	3.160931369999999358e+51
2.299999999999999961e-02	4.300959319449999806e+52	2.216887000005629837e+51	3.489985000000000686e+51
2.400000000000000050e-02	4.252030629799999851e+52	2.654441790135000014e+51	3.812106999999999737e+51
2.500000000000000139e-02	4.164352168999999539e+52	3.108540183320000902e+51	4.137857000000000402e+51
2.599999999999999881e-02	4.045439870000000175e+52	3.564171891099999792e+51	4.470682000000000645e+51
2.699999999999999969e-02	3.904510020000000052e+52	3.998155987999999368e+51	4.802716999999999224e+51
2.800000000000000058e-02	3.760161800000003444e+52	4.402375360000000094e+51	5.135340999999999838e+51
2.900000000000000147e-02	3.617657100000101667e+52	4.770873469999999388e+51	5.461124999999999980e+51
2.999999999999999889e-02	3.467543600002520505e+52	5.071073160000001048e+51	5.757159000000000594e+51
3.099999999999999978e-02	3.333871700063600006e+52	5.317115189999998278e+51	6.032662000000000179e+51
