time  	 	 mean eVth 	 	 stdev eVth 
 	 50 	 100 	 50 	 100 
6.840000000000001 	 0.010000000000000231 	 69.85066666666667 	 69.67666666666666 	 8.38874441671034 	 8.377596446608193
6.8500000000000005 	 0.009999999999999787 	 69.53466666666667 	 69.342 	 8.50941428980606 	 8.488484513347087
6.86 	 0.009999999999999787 	 69.42133333333334 	 69.25 	 8.143206466469799 	 8.145479318820552
6.87 	 0.010000000000000231 	 69.50133333333333 	 69.34333333333333 	 8.367197752068623 	 8.344107035640315
6.880000000000001 	 0.010000000000000231 	 69.37733333333334 	 69.21133333333333 	 8.043814573253718 	 8.044957316370436
6.890000000000001 	 0.009999999999999787 	 69.392 	 69.22066666666667 	 8.262263773728522 	 8.248957887043806
6.9 	 0.009999999999999787 	 68.976 	 68.81666666666666 	 8.386542235430921 	 8.38723567227142
6.91 	 0.010000000000000231 	 69.324 	 69.15066666666667 	 8.280359734536498 	 8.262604485807662
6.920000000000001 	 0.010000000000000231 	 68.54333333333334 	 68.36666666666666 	 8.421408565211774 	 8.409214522705964
6.930000000000001 	 0.009999999999999787 	 68.89266666666667 	 68.744 	 8.54446094782397 	 8.54188488176546
6.94 	 0.009999999999999787 	 68.83933333333333 	 68.68 	 8.18707433838378 	 8.17770954077811
6.95 	 0.010000000000000231 	 69.01266666666666 	 68.83333333333333 	 8.513000228408835 	 8.50209124601445
6.960000000000001 	 0.010000000000000231 	 68.58733333333333 	 68.43266666666666 	 7.980541307176823 	 7.989251084356336
6.970000000000001 	 0.009999999999999787 	 68.74666666666667 	 68.566 	 8.232283333856342 	 8.223724460364659
6.98 	 0.009999999999999787 	 68.61 	 68.43133333333333 	 8.31932889921617 	 8.296582723560881
6.99 	 0.010000000000000231 	 68.13133333333333 	 67.97 	 8.278934204084216 	 8.265980482273916
7.000000000000001 	 0.010000000000000231 	 68.43533333333333 	 68.27933333333333 	 8.338454186611703 	 8.343858393386652
7.010000000000001 	 0.009999999999999787 	 68.73666666666666 	 68.58466666666666 	 8.305700184545284 	 8.284050834116256
7.0200000000000005 	 0.009999999999999787 	 68.77666666666667 	 68.61933333333333 	 8.54635139824137 	 8.533449452334944
7.03 	 0.009999999999999787 	 68.244 	 68.074 	 8.202304391653197 	 8.206045982485515
7.04 	 0.010000000000000231 	 68.27266666666667 	 68.10533333333333 	 8.24707945611994 	 8.246104427074776
7.050000000000001 	 0.010000000000000231 	 68.12333333333333 	 67.956 	 8.284852979316463 	 8.288027348732225
7.0600000000000005 	 0.009999999999999787 	 68.404 	 68.24066666666667 	 8.081632508348793 	 8.061435741989278
7.07 	 0.009999999999999787 	 68.228 	 68.05533333333334 	 8.276231992881785 	 8.291538149757793
7.08 	 0.010000000000000231 	 68.47333333333333 	 68.298 	 8.23083362863217 	 8.214937370424682
7.090000000000001 	 0.010000000000000231 	 67.48066666666666 	 67.31066666666666 	 7.961843979603943 	 7.96237943219376
