9.999999999999999547e-08	1.000000000000000000e+00	5.091219000000000184e+54	1.361148000000000003e+53	2.447711000000000074e+50	8.152909999999999191e+47	2.179698000000000012e+46	3.919683999999999960e+43
1.000000000000000000e+00	2.500000000000000000e+00	1.011503999999999946e+55	8.734174000000000278e+52	8.684726999999999715e+51	2.561084000000000235e+49	2.211455000000000175e+47	2.198935999999999981e+46
2.500000000000000000e+00	4.500000000000000000e+00	2.976970999999999945e+55	3.853548999999999826e+52	6.399797000000000264e+51	1.598946999999999997e+50	2.069763000000000079e+47	3.437365999999999917e+46
4.500000000000000000e+00	7.000000000000000000e+00	4.929124000000000297e+55	8.887548000000000524e+51	1.737355000000000132e+51	4.430070999999999625e+50	7.987720000000000484e+46	1.561455000000000014e+46
7.000000000000000000e+00	1.000000000000000000e+01	4.698372000000000167e+55	1.175988999999999925e+51	2.535011000000000027e+50	6.294841000000000351e+50	1.575580000000000025e+46	3.396386000000000125e+45
1.000000000000000000e+01	1.400000000000000000e+01	1.300753999999999996e+55	7.886629000000000255e+49	2.039019999999999923e+49	2.464618999999999979e+50	1.494328000000000153e+45	3.863455999999999986e+44
1.400000000000000000e+01	1.900000000000000000e+01	4.772059999999999723e+53	2.278865999999999938e+48	7.509861000000000231e+47	1.246341000000000041e+49	5.951820000000000219e+43	1.961385000000000023e+43
1.900000000000000000e+01	2.500000000000000000e+01	3.213866999999999974e+51	2.570972000000000046e+46	1.060741000000000021e+46	1.121663000000000095e+47	8.972877999999999302e+41	3.702063000000000274e+41
2.500000000000000000e+01	3.200000000000000000e+01	6.318006000000000030e+48	1.005156000000000081e+44	5.577054000000000089e+43	2.861589000000000062e+44	4.552612000000000086e+39	2.525992000000000021e+39
3.200000000000000000e+01	4.000000000000000000e+01	3.803543000000000120e+45	1.294525999999999923e+41	1.023734999999999968e+41	2.179105999999999995e+41	7.416529000000000190e+36	5.865126000000000554e+36
4.000000000000000000e+01	4.800000000000000000e+01	1.448853000000000119e+42	1.337409999999999933e+38	2.162880999999999939e+38	1.016636000000000001e+38	9.384382999999999486e+33	1.517658000000000057e+34
4.800000000000000000e+01	5.800000000000000000e+01	1.340328000000000065e+38	2.245777999999999837e+34	3.775924000000000143e+34	1.132491000000000090e+34	1.897540000000000131e+30	3.190414999999999951e+30
5.800000000000000000e+01	6.800000000000000000e+01	6.362212000000000105e+33	3.146629000000000158e+30	1.031456999999999919e+31	6.398278999999999920e+29	3.164467000000000245e+26	1.037303999999999942e+27
6.800000000000000000e+01	8.000000000000000000e+01	8.615339000000000668e+28	1.453457000000000046e+27	5.764529000000000008e+26	1.017565999999999988e+25	1.716693000000000030e+23	6.808540999999999810e+22
8.000000000000000000e+01	9.500000000000000000e+01	2.169567999999999867e+27	2.150048999999999907e+27	4.615744000000000273e+26	3.028781000000000125e+23	3.001531000000000033e+23	6.443712000000000419e+22
9.500000000000000000e+01	1.150000000000000000e+02	3.703244000000000154e+27	3.699783000000000270e+27	7.700941000000000542e+26	6.198559000000000384e+23	6.192764999999999936e+23	1.288997999999999919e+23
1.150000000000000000e+02	1.450000000000000000e+02	7.020513000000000283e+27	7.007086999999999552e+27	1.456479999999999978e+27	1.451700999999999971e+24	1.448925000000000045e+24	3.011708999999999936e+23
1.450000000000000000e+02	1.850000000000000000e+02	1.434482999999999981e+28	1.429513000000000039e+28	2.976848000000000133e+27	3.762363999999999775e+24	3.749328000000000180e+24	7.807682000000000239e+23
1.850000000000000000e+02	2.350000000000000000e+02	2.956188999999999830e+28	2.939875000000000216e+28	6.137740999999999631e+27	9.870673000000000895e+24	9.816199999999999780e+24	2.049381999999999902e+24
2.350000000000000000e+02	3.000000000000000000e+02	6.067169999999999761e+28	6.019278999999999878e+28	1.260209000000000086e+28	2.579711000000000111e+25	2.559347999999999884e+25	5.358305000000000421e+24
