9.999999999999999547e-08	1.000000000000000000e+00	5.132755000000000070e+54	9.187676999999999979e+53	1.151566000000000054e+54	8.219340000000000643e+47	1.471268999999999977e+47	1.844060999999999885e+47
1.000000000000000000e+00	2.500000000000000000e+00	3.665973999999999741e+55	4.605122000000000091e+54	7.199982999999999593e+54	9.282086999999999544e+49	1.165996999999999952e+49	1.823005000000000054e+49
2.500000000000000000e+00	4.500000000000000000e+00	1.626957999999999939e+56	2.297842000000000092e+55	2.188060999999999909e+55	8.738481000000000652e+50	1.234184000000000055e+50	1.175219999999999938e+50
4.500000000000000000e+00	7.000000000000000000e+00	3.889511000000000052e+56	6.272131999999999633e+55	4.224440999999999981e+55	3.495714000000000066e+51	5.637105000000000227e+50	3.796734000000000244e+50
7.000000000000000000e+00	1.000000000000000000e+01	5.299305999999999833e+56	9.266733999999999653e+55	6.064486000000000102e+55	7.099966999999999908e+51	1.241548999999999935e+51	8.125148000000000095e+50
1.000000000000000000e+01	1.400000000000000000e+01	3.801454999999999988e+56	8.036634999999999994e+55	6.890818999999999538e+55	7.202850000000000413e+51	1.522750999999999947e+51	1.305646000000000009e+51
1.400000000000000000e+01	1.900000000000000000e+01	1.498617000000000049e+56	3.960425999999999978e+55	5.934093999999999994e+55	3.914007000000000000e+51	1.034362999999999980e+51	1.549834999999999835e+51
1.900000000000000000e+01	2.500000000000000000e+01	4.678412000000000217e+55	1.301308999999999885e+55	3.836585999999999778e+55	1.632799999999999844e+51	4.541662000000000021e+50	1.338995999999999970e+51
2.500000000000000000e+01	3.200000000000000000e+01	1.463333999999999874e+55	3.911719000000000282e+54	1.976461000000000076e+55	6.627817999999999607e+50	1.771718000000000036e+50	8.951904999999999497e+50
3.200000000000000000e+01	4.000000000000000000e+01	4.874567999999999683e+54	1.253455000000000010e+54	9.089053999999999691e+54	2.792710999999999882e+50	7.181230000000000143e+49	5.207252000000000275e+50
4.000000000000000000e+01	4.800000000000000000e+01	1.831934999999999944e+54	4.665208999999999930e+53	4.434794000000000250e+54	1.285437999999999958e+50	3.273500000000000226e+49	3.111821000000000073e+50
4.800000000000000000e+01	5.800000000000000000e+01	6.375465999999999958e+53	1.604948999999999988e+53	2.069435999999999854e+54	5.386861999999999947e+49	1.356079000000000048e+49	1.748540999999999914e+50
5.800000000000000000e+01	6.800000000000000000e+01	2.478836000000000105e+53	6.184307999999999605e+52	1.081068000000000075e+54	2.492889000000000001e+49	6.219365999999999741e+48	1.087196999999999970e+50
6.800000000000000000e+01	8.000000000000000000e+01	9.136462000000000153e+52	2.241734999999999948e+52	5.547335999999999919e+53	1.079116999999999978e+49	2.647736000000000099e+48	6.552012999999999822e+49
8.000000000000000000e+01	9.500000000000000000e+01	3.152970000000000239e+52	7.426029000000000314e+51	2.772166000000000024e+53	4.401637000000000177e+48	1.036695000000000079e+48	3.870024999999999776e+49
9.500000000000000000e+01	1.150000000000000000e+02	9.944930000000000409e+51	2.110618999999999923e+51	1.313456999999999972e+53	1.664601000000000162e+48	3.532793999999999822e+47	2.198489999999999922e+49
1.150000000000000000e+02	1.450000000000000000e+02	3.098989000000000182e+51	4.634161000000000162e+50	5.352171000000000337e+52	6.408086999999999852e+47	9.582514000000000609e+46	1.106720999999999974e+49
1.450000000000000000e+02	1.850000000000000000e+02	9.165175999999999612e+49	8.841789000000000153e+49	1.980334000000000130e+52	2.403843000000000150e+46	2.319025999999999844e+46	5.194024000000000226e+48
1.850000000000000000e+02	2.350000000000000000e+02	5.384988999999999710e+48	2.759948000000000159e+48	6.944197000000000099e+51	1.798039999999999916e+45	9.215425999999999445e+44	2.318656999999999937e+48
2.350000000000000000e+02	3.000000000000000000e+02	7.606397000000000274e+44	5.438795999999999844e+45	2.246175999999999896e+51	3.234178000000000170e+41	2.312532000000000016e+42	9.550555999999999766e+47
