9.999999999999999547e-08	1.000000000000000000e+00	5.306246000000000170e+53	3.811025999999999938e+53	4.648211000000000136e+53	4.908440000000000220e+47	3.525314999999999958e+47	4.299737999999999825e+47
1.000000000000000000e+00	2.500000000000000000e+00	3.829949000000000324e+54	2.786083999999999941e+54	3.419192999999999922e+54	1.106245000000000012e+49	8.047344999999999737e+48	9.876020999999999524e+48
2.500000000000000000e+00	4.500000000000000000e+00	8.959722000000000446e+54	6.239616000000000092e+54	7.625611999999999415e+54	5.092243000000000487e+49	3.546275000000000091e+49	4.334004000000000137e+49
4.500000000000000000e+00	7.000000000000000000e+00	1.268277999999999969e+55	8.653576000000000473e+54	1.011134999999999932e+55	1.177588000000000055e+50	8.034784999999999572e+49	9.388311000000000717e+49
7.000000000000000000e+00	1.000000000000000000e+01	1.105799000000000014e+55	8.969620999999999575e+54	1.026516999999999978e+55	1.513751000000000073e+50	1.227869999999999955e+50	1.405220000000000018e+50
1.000000000000000000e+01	1.400000000000000000e+01	6.030689000000000145e+54	6.593690000000000580e+54	8.305132000000000089e+54	1.164840000000000098e+50	1.273584999999999910e+50	1.604153000000000023e+50
1.400000000000000000e+01	1.900000000000000000e+01	2.297598999999999867e+54	3.245674999999999994e+54	5.110969999999999673e+54	6.097195999999999536e+49	8.613131000000000452e+49	1.356311000000000079e+50
1.900000000000000000e+01	2.500000000000000000e+01	6.893209999999999598e+53	1.118814000000000020e+54	2.311335000000000087e+54	2.437264999999999797e+49	3.955844000000000194e+49	8.172297999999999591e+49
2.500000000000000000e+01	3.200000000000000000e+01	1.680955999999999898e+53	2.863792999999999822e+53	7.557278999999999901e+53	7.694965000000000604e+48	1.310968000000000098e+49	3.459521000000000226e+49
3.200000000000000000e+01	4.000000000000000000e+01	3.327196000000000143e+52	5.744496000000000170e+52	1.805491000000000047e+53	1.923044999999999950e+48	3.320189999999999815e+48	1.043533000000000056e+49
4.000000000000000000e+01	4.800000000000000000e+01	5.894577999999999699e+51	1.015209000000000061e+52	3.610684000000000235e+52	4.161207999999999680e+47	7.166749999999999650e+47	2.548920999999999949e+48
4.800000000000000000e+01	5.800000000000000000e+01	8.328846999999999495e+50	1.429932000000000012e+51	5.510580000000000131e+51	7.083056999999999727e+46	1.216049000000000070e+47	4.686333000000000308e+47
5.800000000000000000e+01	6.800000000000000000e+01	9.493946999999999654e+49	1.623464000000000069e+50	6.661485000000000298e+50	9.593112999999999716e+45	1.640420999999999991e+46	6.731064000000000245e+46
6.800000000000000000e+01	8.000000000000000000e+01	8.621899000000000304e+48	1.466975000000000096e+49	6.251103000000000414e+49	1.023355999999999991e+45	1.741190999999999979e+45	7.419599000000000037e+45
8.000000000000000000e+01	9.500000000000000000e+01	4.530251000000000364e+47	7.689089999999999312e+47	3.368005000000000109e+48	6.358844999999999840e+43	1.079272000000000028e+44	4.727468999999999735e+44
9.500000000000000000e+01	1.150000000000000000e+02	9.873540999999999845e+45	1.670217999999999879e+46	7.464180999999999596e+46	1.663545000000000126e+42	2.814069000000000285e+42	1.257603000000000059e+43
1.150000000000000000e+02	1.450000000000000000e+02	4.113945999999999891e+43	6.934571000000000364e+43	3.120014000000000092e+44	8.587767000000000222e+39	1.447576000000000013e+40	6.512957000000000162e+40
1.450000000000000000e+02	1.850000000000000000e+02	1.938173000000000112e+40	3.257630000000000067e+40	1.463933999999999980e+41	5.136345999999999965e+36	8.633032000000000042e+36	3.879563999999999952e+37
1.850000000000000000e+02	2.350000000000000000e+02	1.033286000000000023e+36	1.731839000000000006e+36	7.736667999999999651e+36	3.484815000000000280e+32	5.840729999999999856e+32	2.609235999999999864e+33
2.350000000000000000e+02	3.000000000000000000e+02	3.543548999999999925e+30	5.928046000000000469e+30	2.621616000000000100e+31	1.522456000000000018e+27	2.546935000000000020e+27	1.126355000000000016e+28
