0.01	0.5149494949494949	1.0198989898989899	1.5248484848484847	2.0297979797979795	2.5347474747474745	3.039696969696969	3.544646464646464	4.049595959595959	4.554545454545454	5.059494949494949	5.564444444444444	6.0693939393939385	6.574343434343434	7.0792929292929285	7.584242424242424	8.089191919191919	8.594141414141413	9.099090909090908	9.604040404040404	10.108989898989899	10.613939393939393	11.118888888888888	11.623838383838383	12.128787878787877	12.633737373737373	13.138686868686868	13.643636363636363	14.148585858585857	14.653535353535352	15.158484848484848	15.663434343434343	16.16838383838384	16.673333333333336	17.17828282828283	17.683232323232325	18.188181818181818	18.693131313131314	19.19808080808081	19.703030303030303	20.2079797979798	20.712929292929292	21.21787878787879	21.722828282828285	22.227777777777778	22.732727272727274	23.237676767676767	23.742626262626263	24.247575757575756	24.752525252525253	25.25747474747475	25.762424242424242	26.267373737373738	26.77232323232323	27.277272727272727	27.782222222222224	28.287171717171717	28.792121212121213	29.297070707070706	29.802020202020202	30.3069696969697	30.81191919191919	31.316868686868688	31.82181818181818	32.32676767676767	32.831717171717166	33.336666666666666	33.84161616161616	34.34656565656565	34.851515151515144	35.356464646464644	35.86141414141414	36.36636363636363	36.87131313131313	37.37626262626262	37.881212121212116	38.386161616161615	38.89111111111111	39.3960606060606	39.901010101010094	40.405959595959594	40.91090909090909	41.41585858585858	41.92080808080808	42.42575757575757	42.930707070707065	43.435656565656565	43.94060606060606	44.44555555555555	44.95050505050504	45.45545454545454	45.960404040404036	46.46535353535353	46.97030303030303	47.47525252525252	47.980202020202015	48.48515151515151	48.99010101010101	49.4950505050505	50.0	
24.16	20.16	41.24	43.5	28.26	21.54	21.74	21.26	21.04	21.48	24.64	24.76	24.72	24.08	24.28	24.7	23.52	15.64	13.22	13.34	12.58	12.6	13.7	18.4	18.44	18.04	17.94	17.94	18.2	18.02	10.6	8.76	9.58	9.72	9.82	9.16	9.56	9.5	9.38	7.98	6.58	6.88	6.3	7.18	6.78	7.04	6.32	6.56	6.34	7.28	7.1	6.46	5.2	2.6	2.26	2.2	2.46	1.94	2.24	2.34	2.34	2.4	2.34	2.18	2.4	2.5	2.42	2.18	2.12	1.42	0.8	0.6	0.52	0.58	0.74	0.7	0.68	0.54	0.74	0.52	0.64	0.6	0.64	0.64	0.8	0.88	0.58	0.56	0.6	0.52	0.66	0.46	0.16	0.04	0.0	0.04	0.02	0.0	0.02	
24.6	20.3	41.52	43.02	26.7	21.42	22.24	20.5	21.06	22.36	23.92	23.44	24.18	26.18	24.26	25.76	23.74	16.12	13.14	12.9	12.42	13.7	13.44	17.32	18.08	17.94	18.26	17.5	18.46	17.88	11.68	9.38	9.12	9.52	9.04	9.44	9.06	9.98	9.14	9.06	6.8	7.38	6.36	7.32	6.84	6.94	7.24	6.9	7.4	6.0	7.12	7.18	5.0	2.6	2.32	2.04	2.44	2.44	2.16	1.88	2.4	2.0	2.26	2.42	2.34	2.38	2.04	2.1	2.12	1.34	0.48	0.52	0.7	0.76	0.76	0.68	0.7	0.8	0.6	0.6	0.6	0.88	0.5	0.78	0.56	0.76	0.64	0.74	0.58	0.74	0.68	0.42	0.08	0.06	0.02	0.06	0.06	0.02	0.04	
24.5	20.94	39.14	43.76	27.94	22.02	20.66	21.52	20.98	21.88	23.74	24.08	24.56	24.84	24.92	24.14	24.82	14.78	12.98	12.76	12.86	12.74	13.7	17.54	18.92	17.5	19.22	17.38	17.4	18.52	11.6	8.86	9.16	9.26	10.04	8.68	9.36	9.58	8.98	9.04	6.64	6.56	6.82	6.2	7.0	6.56	7.24	6.88	6.76	6.74	6.52	6.52	5.46	2.3	2.76	2.32	2.2	2.14	2.18	2.32	2.14	2.28	2.26	2.94	2.16	2.24	2.38	2.38	2.1	1.52	0.8	0.56	0.58	0.7	0.54	0.64	0.66	0.64	0.5	0.58	0.66	0.64	0.58	0.58	0.68	0.8	0.5	0.72	0.84	0.62	0.64	0.3	0.14	0.04	0.02	0.02	0.02	0.04	0.06	
23.72	21.34	40.34	43.9	28.3	22.64	21.8	21.14	20.78	20.16	24.24	24.38	23.96	24.84	25.18	25.68	24.76	15.48	12.28	11.64	12.98	12.3	14.36	16.22	18.16	17.46	17.52	17.88	17.4	17.66	11.06	8.7	9.3	8.72	9.22	8.52	9.6	9.68	9.36	9.46	7.44	6.86	6.8	6.7	6.64	6.52	6.82	6.58	6.68	6.96	6.36	6.26	5.52	2.3	2.14	2.18	2.3	1.96	2.38	2.42	2.38	2.62	2.68	2.02	2.08	2.78	2.24	2.2	2.08	1.5	0.9	0.64	0.5	0.76	0.54	0.62	0.7	0.52	0.62	0.66	0.8	0.74	0.78	0.6	0.8	0.6	0.58	0.84	0.6	0.74	0.52	0.44	0.16	0.04	0.0	0.04	0.04	0.08	0.04	
23.38	18.72	41.94	43.86	27.26	23.08	22.06	20.28	20.54	22.14	24.5	24.66	24.68	25.24	23.44	24.26	24.94	15.68	13.04	12.66	12.78	12.86	14.32	17.38	17.92	18.44	17.1	17.56	17.94	16.98	11.34	9.72	9.7	9.22	9.96	9.74	8.82	9.14	8.52	8.28	6.36	6.8	6.62	6.68	7.16	6.86	6.44	6.76	6.66	6.8	6.34	6.56	4.62	2.84	2.22	2.24	2.5	2.32	2.26	2.3	2.36	2.78	2.44	2.08	2.12	2.16	2.22	2.46	1.92	1.82	0.84	0.88	0.76	0.68	0.62	0.76	0.54	0.66	0.66	0.58	0.58	0.58	0.74	0.78	0.62	0.54	0.76	0.76	0.62	0.82	0.68	0.52	0.22	0.06	0.06	0.04	0.06	0.04	0.04	
23.64	19.86	42.14	43.38	28.5	21.92	21.46	22.24	20.3	20.72	24.2	23.5	23.68	24.18	24.76	24.68	22.74	16.4	12.66	12.92	13.52	12.8	13.3	17.18	18.16	17.4	18.9	18.92	17.88	17.68	10.64	9.46	8.62	8.78	8.28	9.42	9.14	8.74	9.58	8.8	6.92	6.76	6.98	6.16	6.7	6.58	6.56	7.12	6.54	6.4	6.58	6.94	4.94	2.2	2.18	1.78	2.38	2.22	2.4	2.16	2.7	2.58	2.32	2.38	2.52	2.48	2.14	2.14	2.16	1.68	0.82	0.64	0.6	0.46	0.58	0.52	0.64	0.86	0.54	0.56	0.72	0.6	0.68	0.58	0.54	0.64	0.64	0.72	0.66	0.68	0.46	0.5	0.28	0.0	0.02	0.04	0.06	0.08	0.0	
23.28	20.18	42.26	44.94	27.26	22.48	21.9	22.14	20.08	19.98	23.6	22.98	24.44	24.74	25.54	25.94	24.66	16.7	12.64	13.28	12.96	12.96	13.3	17.66	17.28	18.22	16.54	16.62	18.56	17.42	11.6	9.82	9.04	9.2	8.68	8.54	9.3	9.18	9.1	8.8	6.9	7.34	7.22	6.62	5.78	6.92	7.2	7.3	6.64	7.04	6.6	6.72	4.7	2.84	1.8	2.4	2.32	2.18	2.58	2.28	2.08	2.26	1.94	2.02	2.66	2.54	2.74	2.44	2.16	1.64	0.64	0.62	0.78	0.54	0.7	0.6	0.54	0.76	0.58	0.54	0.72	0.56	0.64	0.82	0.68	0.62	0.7	0.64	0.78	0.58	0.68	0.4	0.12	0.0	0.06	0.02	0.04	0.02	0.06	
22.76	20.62	41.38	45.54	27.58	21.94	22.44	21.82	20.36	20.58	23.18	25.02	24.8	24.3	23.54	24.04	24.72	14.84	12.42	11.54	13.24	12.66	13.34	17.34	18.44	19.16	18.46	17.64	19.1	17.12	11.28	9.7	9.74	9.0	8.54	9.32	10.14	9.54	9.16	8.2	7.2	6.64	6.1	7.24	6.86	6.24	6.86	6.08	6.76	6.64	6.34	7.32	5.42	2.5	2.26	2.86	2.36	2.24	2.56	2.46	2.68	2.24	2.44	2.14	2.46	2.46	2.18	2.7	2.36	1.58	0.54	0.72	0.42	0.5	0.6	0.72	0.74	0.5	0.54	0.54	0.46	0.68	0.66	0.6	0.7	0.64	0.76	0.7	0.62	0.68	0.62	0.38	0.3	0.02	0.04	0.02	0.02	0.04	0.0	
22.36	19.86	42.58	45.9	27.84	21.76	22.5	20.86	21.22	20.48	24.42	24.32	24.78	25.02	24.18	24.1	24.78	16.38	12.16	11.96	12.94	11.9	13.48	17.58	18.46	18.46	16.6	17.84	16.86	17.48	11.52	8.6	9.44	9.62	9.86	8.96	9.02	9.56	10.1	8.66	6.9	6.32	6.4	6.38	6.84	6.48	7.26	6.9	6.52	7.38	7.22	6.4	5.42	2.94	2.26	1.9	2.26	2.44	2.6	2.36	2.5	2.48	2.34	2.24	2.38	2.4	2.18	2.34	2.4	1.52	0.88	0.5	0.54	0.56	0.68	0.76	0.58	0.58	0.48	0.5	0.44	0.68	0.54	0.62	0.68	0.76	0.48	0.52	0.78	0.78	0.6	0.52	0.14	0.0	0.04	0.02	0.08	0.0	0.04	
23.22	19.98	43.4	44.0	27.6	22.94	22.92	22.8	20.24	21.14	25.16	23.9	24.3	24.6	25.54	25.08	25.34	16.98	13.44	12.92	12.94	13.16	14.36	19.16	17.18	18.12	16.64	18.24	17.66	17.88	11.38	9.66	10.14	9.4	9.62	9.38	9.62	8.94	9.14	8.74	7.32	7.06	7.54	6.74	6.64	7.18	6.12	6.36	6.96	7.38	5.76	8.3	5.4	2.52	2.28	2.24	2.42	2.5	2.3	2.16	2.24	2.44	2.04	2.7	2.24	2.58	2.44	2.5	2.24	1.54	0.8	0.6	0.44	0.8	0.6	0.54	0.5	0.48	0.7	0.66	0.54	0.68	0.68	0.68	0.6	0.64	0.4	0.58	0.56	0.64	0.52	0.42	0.32	0.1	0.12	0.02	0.08	0.04	0.02	
