3.3829e-03    3.4825e-03    1.5538e-03
3.4825e-03    3.5850e-03    1.5995e-03
3.5850e-03    3.6906e-03    1.6466e-03
3.6906e-03    3.7992e-03    1.6950e-03
3.7992e-03    3.9111e-03    1.7449e-03
3.9111e-03    4.0262e-03    1.7962e-03
4.0262e-03    4.1448e-03    1.8490e-03
4.1448e-03    4.2668e-03    1.9034e-03
4.2668e-03    4.3924e-03    1.9594e-03
4.3924e-03    4.5218e-03    2.0171e-03
4.5218e-03    4.6549e-03    2.0764e-03
4.6549e-03    4.7919e-03    2.1375e-03
4.7919e-03    4.9330e-03    2.2003e-03
4.9330e-03    5.0783e-03    2.2650e-03
5.0783e-03    5.2278e-03    2.3317e-03
5.2278e-03    5.3817e-03    2.4002e-03
5.3817e-03    5.5402e-03    2.4708e-03
5.5402e-03    5.7033e-03    2.5435e-03
5.7033e-03    5.8712e-03    2.6183e-03
5.8712e-03    6.0440e-03    2.6953e-03
6.0440e-03    6.2220e-03    2.7746e-03
6.2220e-03    6.4052e-03    2.8562e-03
6.4052e-03    6.5938e-03    2.9402e-03
6.5938e-03    6.7879e-03    3.0266e-03
6.7879e-03    6.9878e-03    3.1156e-03
6.9878e-03    7.1935e-03    3.2072e-03
7.1935e-03    7.4053e-03    3.3015e-03
7.4053e-03    7.6233e-03    3.3986e-03
7.6233e-03    7.8478e-03    3.4985e-03
7.8478e-03    8.0788e-03    3.6014e-03
8.0788e-03    8.3167e-03    3.7073e-03
8.3167e-03    8.5616e-03    3.8163e-03
8.5616e-03    8.8136e-03    3.9285e-03
8.8136e-03    9.0731e-03    4.0440e-03
9.0731e-03    9.3403e-03    4.1628e-03
9.3403e-03    9.6153e-03    4.2852e-03
9.6153e-03    9.8983e-03    4.4111e-03
9.8983e-03    1.0190e-02    4.5408e-03
1.0190e-02    1.0490e-02    4.6742e-03
1.0490e-02    1.0799e-02    4.8116e-03
1.0799e-02    1.1117e-02    4.9530e-03
1.1117e-02    1.1444e-02    5.0985e-03
1.1444e-02    1.1781e-02    5.2483e-03
1.1781e-02    1.2128e-02    5.4025e-03
1.2128e-02    1.2485e-02    5.5613e-03
1.2485e-02    1.2852e-02    5.7246e-03
1.2852e-02    1.3231e-02    5.8928e-03
1.3231e-02    1.3620e-02    6.0659e-03
1.3620e-02    1.4021e-02    6.2441e-03
1.4021e-02    1.4434e-02    6.4275e-03
1.4434e-02    1.4859e-02    6.6163e-03
1.4859e-02    1.5297e-02    6.8106e-03
1.5297e-02    1.5747e-02    7.0106e-03
1.5747e-02    1.6211e-02    7.2164e-03
1.6211e-02    1.6688e-02    7.4283e-03
1.6688e-02    1.7179e-02    7.6464e-03
1.7179e-02    1.7685e-02    7.8708e-03
1.7685e-02    1.8206e-02    8.1019e-03
1.8206e-02    1.8742e-02    8.3397e-03
1.8742e-02    1.9293e-02    8.5845e-03
1.9293e-02    1.9862e-02    8.8364e-03
1.9862e-02    2.0446e-02    9.0957e-03
2.0446e-02    2.1048e-02    9.3626e-03
2.1048e-02    2.1668e-02    9.6372e-03
2.1668e-02    2.2306e-02    9.9198e-03
2.2306e-02    2.2963e-02    1.0211e-02
2.2963e-02    2.3639e-02    1.0510e-02
2.3639e-02    2.4335e-02    1.0818e-02
2.4335e-02    2.5051e-02    1.1135e-02
2.5051e-02    2.5789e-02    1.1461e-02
2.5789e-02    2.6548e-02    1.1797e-02
2.6548e-02    2.7330e-02    1.2143e-02
2.7330e-02    2.8134e-02    1.2498e-02
2.8134e-02    2.8963e-02    1.2865e-02
2.8963e-02    2.9815e-02    1.3241e-02
2.9815e-02    3.0693e-02    1.3629e-02
3.0693e-02    3.1597e-02    1.4028e-02
3.1597e-02    3.2527e-02    1.4439e-02
3.2527e-02    3.3485e-02    1.4861e-02
3.3485e-02    3.4471e-02    1.5296e-02
3.4471e-02    3.5486e-02    1.5744e-02
3.5486e-02    3.6530e-02    1.6204e-02
3.6530e-02    3.7606e-02    1.6678e-02
