2.000000000000000042e-03 0.000000000000000000e+00
6.000000000000000125e-03 0.000000000000000000e+00
1.000000000000000021e-02 0.000000000000000000e+00
1.400000000000000029e-02 0.000000000000000000e+00
1.800000000000000211e-02 1.801801801801801830e-03
2.199999999999999872e-02 0.000000000000000000e+00
2.600000000000000228e-02 2.471169686985173232e-03
2.999999999999999889e-02 4.205214465937762852e-03
3.400000000000000244e-02 6.410256410256410034e-03
3.800000000000000600e-02 1.028277634961439688e-02
4.199999999999999567e-02 1.773648648648648574e-02
4.599999999999999922e-02 1.680672268907562605e-02
5.000000000000000278e-02 3.138622493461203089e-02
5.400000000000000633e-02 4.962779156327544461e-02
5.799999999999999600e-02 6.405990016638934970e-02
6.199999999999999956e-02 7.679603633360856940e-02
6.600000000000000311e-02 1.178369652945924217e-01
7.000000000000000666e-02 1.225806451612903025e-01
7.400000000000001021e-02 2.039757994814174191e-01
7.799999999999999989e-02 2.336371168185583658e-01
8.200000000000000344e-02 2.774518021793797029e-01
8.599999999999999312e-02 3.195020746887966556e-01
8.999999999999999667e-02 3.799999999999998934e-01
9.400000000000000022e-02 4.612277867528273845e-01
9.800000000000000377e-02 4.716981132075472871e-01
1.020000000000000073e-01 5.634517766497459945e-01
1.060000000000000109e-01 5.725938009787929772e-01
1.100000000000000006e-01 6.021867115222878653e-01
1.140000000000000041e-01 6.719138359569178931e-01
1.179999999999999938e-01 7.209690893901417041e-01
1.219999999999999973e-01 7.653721682847898222e-01
1.260000000000000009e-01 7.893004115226336381e-01
1.300000000000000044e-01 8.323651452282163632e-01
1.340000000000000080e-01 8.636363636363633134e-01
1.380000000000000115e-01 8.768844221105531744e-01
1.420000000000000151e-01 8.968386023294510068e-01
1.460000000000000187e-01 9.125315391084942718e-01
1.499999999999999944e-01 9.385749385749377893e-01
1.539999999999999980e-01 9.537521815008727089e-01
1.580000000000000016e-01 9.548117154811723850e-01
1.620000000000000051e-01 9.647435897435894248e-01
1.660000000000000087e-01 9.801488833746905271e-01
1.700000000000000122e-01 9.817460317460309227e-01
1.739999999999999880e-01 9.871794871794854487e-01
1.779999999999999916e-01 9.925187032418953947e-01
1.819999999999999951e-01 9.943593875906522328e-01
1.859999999999999987e-01 9.956024626209334372e-01
