2.000000000000000042e-03 0.000000000000000000e+00
6.000000000000000125e-03 0.000000000000000000e+00
1.000000000000000021e-02 0.000000000000000000e+00
1.400000000000000029e-02 0.000000000000000000e+00
1.800000000000000211e-02 8.438106488903890259e-05
2.199999999999999872e-02 0.000000000000000000e+00
2.600000000000000228e-02 0.000000000000000000e+00
2.999999999999999889e-02 0.000000000000000000e+00
3.400000000000000244e-02 8.315316813570596856e-05
3.800000000000000600e-02 0.000000000000000000e+00
4.199999999999999567e-02 0.000000000000000000e+00
4.599999999999999922e-02 0.000000000000000000e+00
5.000000000000000278e-02 8.360504974500458024e-05
5.400000000000000633e-02 0.000000000000000000e+00
5.799999999999999600e-02 0.000000000000000000e+00
6.199999999999999956e-02 0.000000000000000000e+00
6.600000000000000311e-02 0.000000000000000000e+00
7.000000000000000666e-02 0.000000000000000000e+00
7.400000000000001021e-02 0.000000000000000000e+00
7.799999999999999989e-02 8.323622440486099991e-05
8.200000000000000344e-02 0.000000000000000000e+00
8.599999999999999312e-02 0.000000000000000000e+00
8.999999999999999667e-02 1.650165016501650727e-04
9.400000000000000022e-02 8.268562923763854173e-05
9.800000000000000377e-02 1.692476940001692636e-04
1.020000000000000073e-01 2.512352399296540958e-04
1.060000000000000109e-01 1.656589083077941640e-04
1.100000000000000006e-01 8.350033400133594422e-05
1.140000000000000041e-01 0.000000000000000000e+00
1.179999999999999938e-01 0.000000000000000000e+00
1.219999999999999973e-01 2.518891687657430663e-04
1.260000000000000009e-01 3.254149040026032419e-04
1.300000000000000044e-01 0.000000000000000000e+00
1.340000000000000080e-01 8.394191219675988837e-05
1.380000000000000115e-01 8.271298593879239033e-05
1.420000000000000151e-01 3.312080814771882140e-04
1.460000000000000187e-01 2.519314746388980064e-04
1.499999999999999944e-01 1.665556295802799250e-04
1.539999999999999980e-01 8.270614506657864018e-05
1.580000000000000016e-01 3.363322963087530919e-04
1.620000000000000051e-01 4.111842105263157666e-04
1.660000000000000087e-01 1.672520488375981405e-04
1.700000000000000122e-01 4.995836802664447955e-04
1.739999999999999880e-01 4.995004995004990664e-04
1.779999999999999916e-01 4.146280786134839969e-04
1.819999999999999951e-01 9.169723241080358217e-04
1.859999999999999987e-01 4.263301500682130027e-04
