time  	 	 mean eVth 	 	 stdev eVth 
 	 50 	 100 	 50 	 100 
1.95 	 0.050000000000000044 	 105.71 	 104.94333333333333 	 11.01692183264757 	 10.924900711473562
2.0 	 0.04999999999999993 	 104.42333333333333 	 103.73666666666666 	 9.870365860606293 	 9.868163737775916
2.05 	 0.050000000000000044 	 102.49666666666667 	 101.85933333333334 	 10.245225988505844 	 10.2205452996512
2.1 	 0.050000000000000044 	 100.642 	 99.954 	 9.939039323127094 	 9.8901238954154
2.15 	 0.050000000000000044 	 98.42266666666667 	 97.77533333333334 	 9.960456125209438 	 9.941337513411138
2.2 	 0.050000000000000044 	 96.666 	 96.02533333333334 	 9.892679650462087 	 9.843205349659
2.25 	 0.04999999999999982 	 94.96266666666666 	 94.312 	 9.95181421762998 	 9.916786576305855
2.3 	 0.050000000000000044 	 93.43733333333333 	 92.78666666666666 	 9.832500846116865 	 9.818137411048097
2.35 	 0.050000000000000044 	 91.656 	 91.04133333333333 	 9.330183849564095 	 9.300015675016658
2.4 	 0.050000000000000044 	 89.81 	 89.20866666666667 	 9.314463663213967 	 9.301816572882716
2.45 	 0.050000000000000044 	 88.59933333333333 	 87.95933333333333 	 9.704095332498659 	 9.643806970739766
2.5 	 0.04999999999999982 	 87.08533333333334 	 86.494 	 9.263875263025128 	 9.210752629400053
2.55 	 0.050000000000000044 	 85.64533333333334 	 85.068 	 9.151878398570547 	 9.125169003001167
2.6 	 0.050000000000000044 	 85.072 	 84.51 	 9.324742141206908 	 9.265090393514788
2.65 	 0.050000000000000044 	 82.71133333333333 	 82.13466666666666 	 9.2062300403344 	 9.141072049941528
2.7 	 0.050000000000000044 	 81.834 	 81.242 	 9.071187573851619 	 9.010629056841703
2.75 	 0.04999999999999982 	 80.234 	 79.738 	 8.896473683432104 	 8.879640908655409
2.8 	 0.050000000000000044 	 79.496 	 78.942 	 8.87088781727436 	 8.871600907765558
2.85 	 0.050000000000000044 	 78.24 	 77.70066666666666 	 9.031780924417214 	 8.96082582999779
2.9 	 0.050000000000000044 	 77.04 	 76.49733333333333 	 8.80695179957288 	 8.762913873567145
2.95 	 0.050000000000000044 	 76.002 	 75.47466666666666 	 8.713399413164378 	 8.706474117319567
3.0 	 0.04999999999999982 	 74.566 	 74.034 	 8.480741555626684 	 8.444851133481672
3.05 	 0.050000000000000044 	 73.97133333333333 	 73.44266666666667 	 8.803172433213431 	 8.753211575695454
3.1 	 0.050000000000000044 	 72.72266666666667 	 72.226 	 8.699066207869032 	 8.642082542227115
3.15 	 0.050000000000000044 	 71.75533333333334 	 71.24466666666666 	 8.26378473958647 	 8.245128150745883
