time  	 	 mean eVth 	 	 stdev eVth 
 	 50 	 100 	 50 	 100 
0.0525 	 0.0005 	 2418.76 	 2409.42 	 49.2676607929 	 49.5931809829
0.053 	 0.0005 	 2412.3 	 2403.14 	 46.1654632815 	 46.2947124411
0.0535 	 0.0005 	 2425.46 	 2416.64 	 52.7822735395 	 52.2780106737
0.054 	 0.0005 	 2417.58 	 2409.8 	 44.3003792309 	 44.3594409343
0.0545 	 0.0005 	 2412.74 	 2404.32 	 39.7435831299 	 38.9129490016
0.055 	 0.0005 	 2420.56 	 2411.12 	 46.8602859573 	 46.5543295516
0.0555 	 0.0005 	 2432.96 	 2424.38 	 42.838281945 	 42.0494423269
0.056 	 0.0005 	 2431.5 	 2422.82 	 45.4494224386 	 45.4905220898
0.0565 	 0.0005 	 2436.76 	 2427.9 	 47.5809037325 	 47.0800382328
0.057 	 0.0005 	 2439.34 	 2430.74 	 44.8489063412 	 44.7936647306
0.0575 	 0.0005 	 2446.9 	 2437.46 	 56.8929696887 	 56.7891574158
0.058 	 0.0005 	 2450.38 	 2441.42 	 51.6015077299 	 51.0952404828
0.0585 	 0.0005 	 2464.84 	 2456.82 	 38.6183168976 	 38.8806841504
0.059 	 0.0005 	 2464.66 	 2456.1 	 46.7694815024 	 46.509461403
0.0595 	 0.0005 	 2480.94 	 2472.12 	 48.9360439758 	 48.7855060443
0.06 	 0.00075 	 2469.64 	 2460.44 	 47.0526343577 	 47.0357991322
0.061 	 0.001 	 2491.6 	 2483.2 	 57.3717700616 	 56.4350954637
0.062 	 0.001 	 2513.62 	 2504.94 	 57.2618162478 	 56.9460832718
0.063 	 0.001 	 2523.22 	 2514.34 	 50.6186882485 	 50.0530158932
0.064 	 0.001 	 2531.9 	 2523.48 	 49.3729683126 	 49.2671249415
0.065 	 0.001 	 2556.28 	 2547.88 	 51.6069917744 	 51.0813625503
0.066 	 0.001 	 2561.48 	 2552.5 	 53.7841017402 	 52.8860094921
0.067 	 0.001 	 2564.94 	 2555.88 	 55.7797131581 	 55.5458873365
0.068 	 0.001 	 2583.62 	 2575.12 	 43.4160753639 	 43.1831633857
0.069 	 0.001 	 2598.74 	 2589.58 	 43.3030299171 	 42.8933980934
0.07 	 0.001 	 2612.52 	 2603.68 	 45.2531722645 	 44.8077850379
0.071 	 0.001 	 2613.8 	 2604.3 	 52.7708252731 	 52.8542335107
0.072 	 0.001 	 2615.56 	 2606.42 	 45.5421387289 	 45.8271055163
0.073 	 0.001 	 2610.0 	 2601.68 	 48.0054163611 	 47.3465690415
0.074 	 0.001 	 2615.96 	 2607.4 	 39.7335928403 	 40.5931028624
0.075 	 0.001 	 2634.56 	 2625.18 	 48.3330777005 	 48.0619142357
0.076 	 0.001 	 2626.54 	 2617.24 	 47.2830667364 	 47.6590222308
