time  	 	 mean eVth 	 	 stdev eVth 
 	 50 	 100 	 50 	 100 
9.7 	 0.10000000000000053 	 19.051333333333332 	 18.867333333333335 	 4.269351811327908 	 4.244101737182505
9.8 	 0.10000000000000053 	 18.952666666666666 	 18.772666666666666 	 4.31398032241945 	 4.274223464235606
9.9 	 0.09999999999999964 	 18.786666666666665 	 18.60333333333333 	 4.153210271050042 	 4.131745662818831
10.0 	 0.2999999999999998 	 18.294 	 18.100666666666665 	 4.2910252077252276 	 4.257526616345327
10.5 	 0.5 	 17.386 	 17.196 	 4.151586524049169 	 4.1130990749069
11.0 	 0.5 	 16.17866666666667 	 16.014 	 3.9447955023746863 	 3.914648217486045
11.5 	 0.5 	 15.043333333333333 	 14.897333333333334 	 3.9523987090823156 	 3.943618417421014
12.0 	 0.5 	 14.14 	 13.98 	 3.8528431060711514 	 3.8275666769720247
12.5 	 0.5 	 13.194666666666667 	 13.054 	 3.6130464830789113 	 3.6048694844612617
13.0 	 0.5 	 12.475333333333333 	 12.345333333333333 	 3.6217939692306573 	 3.5945437664450393
13.5 	 0.5 	 11.609333333333334 	 11.484 	 3.3940211483659843 	 3.3876851486917534
14.0 	 0.5 	 11.038 	 10.902666666666667 	 3.2999832322806326 	 3.271063979129047
14.5 	 0.5 	 10.525333333333334 	 10.378666666666666 	 3.219527639611473 	 3.1873622671767676
15.0 	 0.5 	 9.758 	 9.638 	 3.222127040739807 	 3.1977527525852696
15.5 	 0.5 	 9.587333333333333 	 9.460666666666667 	 3.127038997020806 	 3.1036193208718252
16.0 	 0.5 	 9.146666666666667 	 9.028666666666666 	 3.033999926756023 	 3.0260829833668184
16.5 	 0.5 	 8.735333333333333 	 8.624666666666666 	 2.9427795628547435 	 2.9085720818909673
17.0 	 0.5 	 8.451333333333332 	 8.35 	 2.868617243357658 	 2.8468988976311285
17.5 	 0.5 	 7.878666666666667 	 7.780666666666667 	 2.833833367641004 	 2.823572126855547
18.0 	 0.5 	 7.625333333333334 	 7.526 	 2.8267103770205315 	 2.7999983333328373
18.5 	 0.5 	 7.185333333333333 	 7.105333333333333 	 2.6813525608460287 	 2.6624997443922673
19.0 	 0.5 	 7.084 	 6.989333333333334 	 2.615519833608608 	 2.6025409805717863
19.5 	 0.5 	 6.613333333333333 	 6.520666666666667 	 2.5583501628110947 	 2.5422246600609912
20.0 	 0.5 	 6.359333333333334 	 6.269333333333333 	 2.549159251378558 	 2.5462638424867827
