time  	 	 mean eVth 	 	 stdev eVth 
 	 50 	 100 	 50 	 100 
8.0 	 0.09999999999999964 	 45.34 	 44.9 	 6.906837192232056 	 6.960603422117942
8.1 	 0.09999999999999964 	 45.2 	 44.82 	 5.946427498927402 	 5.988956503431963
8.2 	 0.10000000000000053 	 42.36 	 42.02 	 6.081973363966666 	 6.077795653030793
8.3 	 0.10000000000000053 	 42.94 	 42.66 	 5.981337643036046 	 5.826182283451145
8.4 	 0.09999999999999964 	 42.52 	 42.14 	 7.161675781547221 	 7.12743993310361
8.5 	 0.09999999999999964 	 41.74 	 41.38 	 5.090422379331601 	 5.078936896634964
8.6 	 0.09999999999999964 	 39.8 	 39.44 	 8.515867542417507 	 8.292550874127937
8.7 	 0.10000000000000053 	 39.48 	 39.26 	 6.312653958518556 	 6.273149129424551
8.8 	 0.10000000000000053 	 40.2 	 39.78 	 5.4845236803208355 	 5.307692530657743
8.9 	 0.09999999999999964 	 40.04 	 39.82 	 5.837670768380143 	 5.829888506652593
9.0 	 0.09999999999999964 	 37.64 	 37.38 	 6.84911673137493 	 6.90185482316167
9.1 	 0.09999999999999964 	 38.26 	 37.96 	 6.202612352871974 	 6.112151830574892
9.2 	 0.10000000000000053 	 39.08 	 38.5 	 4.749063065489866 	 4.62709412050371
9.3 	 0.10000000000000053 	 38.84 	 38.68 	 4.822281617657766 	 4.810155922628704
9.4 	 0.09999999999999964 	 38.8 	 38.38 	 6.621178142898739 	 6.647977135941429
9.5 	 0.09999999999999964 	 37.98 	 37.6 	 4.847638600390916 	 4.8166378315169185
9.6 	 0.09999999999999964 	 37.2 	 36.86 	 5.226853738148792 	 5.234539139217511
9.7 	 0.10000000000000053 	 37.52 	 37.1 	 5.231596314701661 	 5.200961449578338
9.8 	 0.10000000000000053 	 35.28 	 35.02 	 5.642836166326291 	 5.5946045436652625
9.9 	 0.09999999999999964 	 35.1 	 34.78 	 5.745432968889291 	 5.81477428624706
10.0 	 0.2999999999999998 	 36.08 	 35.8 	 6.913291546000356 	 6.740919818541086
10.5 	 0.5 	 32.66 	 32.48 	 7.1291233682690605 	 7.0462472281349875
11.0 	 0.5 	 32.08 	 31.7 	 5.942524715977209 	 5.950630218724736
11.5 	 0.5 	 31.0 	 30.76 	 5.2345009313209605 	 5.209836849652779
12.0 	 0.5 	 29.8 	 29.5 	 5.878775382679628 	 5.9169248769948055
