time  	 	 mean eVth 	 	 stdev eVth 
 	 50 	 100 	 50 	 100 
0.375 	 0.0050000000000000044 	 1740.08 	 1735.8 	 38.82053065067504 	 39.0287073831558
0.38 	 0.0050000000000000044 	 1523.8 	 1519.98 	 39.1279950930277 	 39.27568713593691
0.385 	 0.0050000000000000044 	 1357.12 	 1353.94 	 27.749335127170163 	 27.339648863875336
0.39 	 0.0050000000000000044 	 1236.08 	 1232.78 	 28.002028497949933 	 27.71013532987524
0.395 	 0.0050000000000000044 	 1120.62 	 1117.28 	 35.3869410941381 	 35.43559792073502
0.4 	 0.0050000000000000044 	 1019.66 	 1016.6 	 31.97912444079731 	 31.946830828737927
0.405 	 0.004999999999999977 	 922.64 	 919.92 	 25.833126020673532 	 26.1272577971742
0.41 	 0.004999999999999977 	 841.4 	 838.92 	 27.05106282570058 	 26.940556787119302
0.415 	 0.0050000000000000044 	 771.98 	 769.4 	 31.41623147355519 	 30.961912085657758
0.42 	 0.0050000000000000044 	 710.76 	 708.24 	 26.883124818368863 	 26.61545415731244
0.425 	 0.0050000000000000044 	 656.8 	 654.5 	 25.298221281347036 	 25.018593085943102
0.43 	 0.0050000000000000044 	 605.82 	 603.2 	 25.95202496916185 	 25.680342676841367
0.435 	 0.0050000000000000044 	 560.64 	 558.72 	 23.736688901361116 	 23.995032819314915
0.44 	 0.0050000000000000044 	 525.82 	 523.52 	 21.60804479817644 	 21.47020260733466
0.445 	 0.0050000000000000044 	 508.12 	 505.6 	 16.893359642178936 	 16.720047846821494
0.45 	 0.0050000000000000044 	 487.08 	 484.34 	 20.550270071218044 	 20.3642922783975
0.455 	 0.0050000000000000044 	 466.88 	 464.92 	 20.949119313231282 	 20.56
0.46 	 0.0050000000000000044 	 453.56 	 451.36 	 20.645735637172148 	 20.762234947134186
0.465 	 0.004999999999999977 	 443.78 	 441.74 	 17.027377954341652 	 16.72819177317142
0.47 	 0.004999999999999977 	 428.8 	 426.96 	 22.00727152556627 	 21.953550965618298
0.475 	 0.0050000000000000044 	 418.72 	 416.92 	 20.89692800389569 	 20.87567004912657
0.48 	 0.0050000000000000044 	 410.0 	 408.16 	 19.62345535322462 	 19.93124180777505
0.485 	 0.0050000000000000044 	 400.3 	 398.32 	 19.68273354999249 	 19.525818804854254
0.49 	 0.0050000000000000044 	 392.28 	 390.32 	 16.421985263664073 	 16.158514783234256
0.495 	 0.0050000000000000044 	 382.62 	 381.2 	 23.03031914672482 	 23.148218073968458
