time  	 	 mean eVth 	 	 stdev eVth 
 	 50 	 100 	 50 	 100 
3.5 	 0.04999999999999982 	 87.62 	 87.04 	 9.171455718695915 	 9.32943728206584
3.55 	 0.050000000000000044 	 86.9 	 86.4 	 9.024965373894794 	 9.092854337335444
3.6 	 0.050000000000000044 	 86.88 	 86.12 	 9.515545176184073 	 9.268527391123145
3.65 	 0.050000000000000044 	 87.5 	 86.92 	 8.686195945291587 	 8.756346269991841
3.7 	 0.050000000000000044 	 84.62 	 83.78 	 7.944532711242368 	 8.12229031739201
3.75 	 0.04999999999999982 	 83.16 	 82.72 	 7.900278476104496 	 7.874109473457935
3.8 	 0.050000000000000044 	 82.04 	 81.6 	 9.09276635573575 	 8.94427190999916
3.85 	 0.050000000000000044 	 78.58 	 78.04 	 8.74091528388189 	 8.836198277539951
3.9 	 0.050000000000000044 	 81.96 	 81.32 	 8.2944800922059 	 8.191312471148931
3.95 	 0.050000000000000044 	 80.32 	 79.82 	 9.837560673256354 	 9.860405671167895
4.0 	 0.07499999999999973 	 78.82 	 78.28 	 7.979197954681911 	 7.812912389115853
4.1 	 0.10000000000000009 	 77.76 	 77.32 	 7.713779877595679 	 7.687496341462544
4.2 	 0.10000000000000009 	 76.02 	 75.56 	 8.288522184322124 	 8.131814065754334
4.3 	 0.10000000000000009 	 75.58 	 75.08 	 8.195340139371886 	 8.135944935900193
4.4 	 0.10000000000000009 	 73.04 	 72.44 	 10.384526951190411 	 10.328910881598311
4.5 	 0.09999999999999964 	 72.68 	 72.2 	 8.288401534674824 	 8.25832912882503
4.6 	 0.10000000000000009 	 70.54 	 70.14 	 8.931315692550566 	 8.942057928687333
4.7 	 0.10000000000000009 	 70.86 	 70.42 	 9.07526308158612 	 9.011304012183809
4.8 	 0.10000000000000009 	 68.48 	 68.08 	 8.969370100514306 	 8.910308636629823
4.9 	 0.10000000000000009 	 65.92 	 65.36 	 8.202048524606521 	 8.177432359854773
5.0 	 0.09999999999999964 	 66.28 	 65.86 	 9.73250224762368 	 9.79593793365393
5.1 	 0.10000000000000009 	 64.06 	 63.74 	 10.006817675964722 	 9.987612327278226
5.2 	 0.10000000000000009 	 63.96 	 63.68 	 9.682892129937212 	 9.688013212212295
5.3 	 0.10000000000000009 	 62.1 	 61.52 	 8.030566605165541 	 8.278260686883447
5.4 	 0.10000000000000009 	 62.82 	 62.12 	 8.472756340176437 	 8.264720200950544
