time  	 	 mean eVth 	 	 stdev eVth 
 	 50 	 100 	 50 	 100 
0.015 	 0.001 	 92.66 	 91.6 	 11.03740911627362 	 10.89219904335208
0.016 	 0.0010000000000000009 	 102.46 	 101.0 	 8.29267146340671 	 7.987490219086343
0.017 	 0.0009999999999999992 	 116.24 	 114.7 	 11.831415807079049 	 11.574541027617466
0.018 	 0.0009999999999999992 	 138.9 	 137.82 	 12.154423063230935 	 11.914176429783135
0.019 	 0.0010000000000000009 	 165.96 	 164.24 	 13.934073345579892 	 14.08056817035449
0.02 	 0.0010000000000000009 	 202.66 	 200.46 	 11.741567186708936 	 11.45113094851334
0.021 	 0.0009999999999999992 	 254.14 	 251.82 	 13.959957019991144 	 14.116217623712096
0.022 	 0.0009999999999999992 	 321.72 	 319.12 	 18.48463145426492 	 18.80387194170392
0.023 	 0.0010000000000000009 	 413.74 	 410.34 	 18.765724073427066 	 18.77829598233024
0.024 	 0.0010000000000000009 	 517.76 	 514.24 	 23.233217598946556 	 23.42012809529444
0.025 	 0.0009999999999999992 	 641.62 	 637.18 	 22.82445180064573 	 23.04837521388438
0.026 	 0.0009999999999999992 	 765.48 	 760.74 	 26.51508250034308 	 26.20061831331467
0.027 	 0.0010000000000000009 	 916.5 	 910.66 	 37.18830461314417 	 37.480987180169095
0.028 	 0.0010000000000000009 	 1068.82 	 1062.32 	 32.1089956242795 	 31.600278479785587
0.029 	 0.0009999999999999992 	 1213.0 	 1205.64 	 27.929196193231196 	 27.492369850560355
0.03 	 0.0009999999999999992 	 1381.52 	 1373.76 	 41.43053946064425 	 41.29046379008111
0.031 	 0.0010000000000000009 	 1504.8 	 1495.82 	 40.74260669127591 	 40.24161527573166
0.032 	 0.0010000000000000009 	 1643.76 	 1634.66 	 45.04111899142827 	 44.70597722900149
0.033 	 0.0010000000000000009 	 1782.04 	 1772.5 	 30.77398901670045 	 30.44815265332201
0.034 	 0.0010000000000000009 	 1880.78 	 1872.08 	 45.28765394674358 	 45.262275682957
0.035 	 0.0009999999999999974 	 1997.5 	 1987.7 	 48.752948628775265 	 48.41043275989175
0.036 	 0.0009999999999999974 	 2069.06 	 2059.08 	 42.17601688163547 	 42.6895022224434
0.037 	 0.0010000000000000009 	 2155.2 	 2144.74 	 36.298209322224146 	 36.633760385742555
0.038 	 0.0010000000000000009 	 2216.58 	 2206.86 	 41.37539848750704 	 41.53745779414046
0.039 	 0.0010000000000000009 	 2281.64 	 2271.56 	 51.08375867142119 	 50.893677406923544
