time  	 	 mean eVth 	 	 stdev eVth 
 	 50 	 100 	 50 	 100 
9.0 	 0.09999999999999964 	 21.285333333333334 	 21.072666666666667 	 4.5590845084902245 	 4.5217311827317745
9.1 	 0.09999999999999964 	 21.020666666666667 	 20.799333333333333 	 4.68788220367743 	 4.668518632523836
9.2 	 0.10000000000000053 	 20.77 	 20.542 	 4.49915918070625 	 4.494022251836322
9.3 	 0.10000000000000053 	 20.248 	 20.042666666666666 	 4.515731317664209 	 4.475806767748383
9.4 	 0.09999999999999964 	 20.13 	 19.924 	 4.442045324697472 	 4.429848454894742
9.5 	 0.09999999999999964 	 19.6 	 19.410666666666668 	 4.502887962186046 	 4.4793622561947615
9.6 	 0.09999999999999964 	 19.717333333333332 	 19.517333333333333 	 4.424639294777473 	 4.418638503229499
9.7 	 0.10000000000000053 	 19.002666666666666 	 18.811333333333334 	 4.349558547204022 	 4.3203091967538105
9.8 	 0.10000000000000053 	 18.84 	 18.652666666666665 	 4.263926203238825 	 4.228950960016233
9.9 	 0.09999999999999964 	 18.658 	 18.455333333333332 	 4.295699710175281 	 4.272860660286294
10.0 	 0.2999999999999998 	 18.47533333333333 	 18.28933333333333 	 4.262869716777915 	 4.256636335052466
10.5 	 0.5 	 17.233333333333334 	 17.052666666666667 	 4.047907552743214 	 4.010223545999511
11.0 	 0.5 	 15.978666666666667 	 15.824666666666667 	 4.097911446361698 	 4.085983140227358
11.5 	 0.5 	 15.154666666666667 	 15.003333333333334 	 3.888283025821152 	 3.8639343794750047
12.0 	 0.5 	 14.092 	 13.930666666666667 	 3.7392783617519925 	 3.715982537932898
12.5 	 0.5 	 13.238 	 13.09 	 3.7123248780245515 	 3.706287450625851
13.0 	 0.5 	 12.417333333333334 	 12.265333333333333 	 3.494447913794427 	 3.4777768122114385
13.5 	 0.5 	 11.651333333333334 	 11.512666666666666 	 3.475691521921293 	 3.463597295041995
14.0 	 0.5 	 10.888 	 10.758 	 3.325776500808997 	 3.3141267326401387
14.5 	 0.5 	 10.535333333333334 	 10.420666666666667 	 3.2764948072936453 	 3.2471073622875823
15.0 	 0.5 	 9.759333333333334 	 9.655333333333333 	 3.162290238981165 	 3.1414229613699303
15.5 	 0.5 	 9.448666666666666 	 9.332 	 3.0660558087259635 	 3.0461630510091435
16.0 	 0.5 	 9.046666666666667 	 8.922 	 3.0308121390515477 	 3.005980039853891
16.5 	 0.5 	 8.608666666666666 	 8.505333333333333 	 2.94881754079307 	 2.93177504063475
17.0 	 0.5 	 8.263333333333334 	 8.158666666666667 	 2.807013042759549 	 2.7861846473069387
17.5 	 0.5 	 8.031333333333333 	 7.916666666666667 	 2.7762717606331138 	 2.745005565669322
18.0 	 0.5 	 7.693333333333333 	 7.581333333333333 	 2.8264150831437025 	 2.799175751697076
18.5 	 0.5 	 7.387333333333333 	 7.293333333333333 	 2.7094844938146854 	 2.6896013748426655
19.0 	 0.5 	 6.962 	 6.868 	 2.5808053006765155 	 2.563833587943388
19.5 	 0.5 	 6.6033333333333335 	 6.501333333333333 	 2.7130528110517047 	 2.700740310030237
20.0 	 0.5 	 6.479333333333333 	 6.3853333333333335 	 2.605425023975082 	 2.581637378788035
