time  	 	 mean eVth 	 	 stdev eVth 
 	 50 	 100 	 50 	 100 
0.72 	 0.010000000000000009 	 604.078 	 602.224 	 24.96172902665198 	 24.86905354049486
0.73 	 0.010000000000000009 	 601.162 	 599.378 	 25.19023136058897 	 25.25801092722861
0.74 	 0.010000000000000009 	 596.586 	 594.99 	 24.439202196471147 	 24.362797458420083
0.75 	 0.010000000000000009 	 591.906 	 590.198 	 22.885391934594434 	 22.805937735598594
0.76 	 0.010000000000000009 	 588.798 	 587.09 	 23.23138385890948 	 23.210986622718128
0.77 	 0.010000000000000009 	 587.906 	 586.132 	 24.56626068411715 	 24.528729604282404
0.78 	 0.010000000000000009 	 583.918 	 582.236 	 23.62734170405126 	 23.55351999171249
0.79 	 0.010000000000000009 	 580.092 	 578.41 	 24.30817837683441 	 24.270020601556975
0.8 	 0.010000000000000009 	 580.152 	 578.49 	 25.86791247859015 	 25.86646284283957
0.81 	 0.009999999999999953 	 579.666 	 578.03 	 24.0143799420264 	 23.977011907241486
0.82 	 0.009999999999999953 	 579.7 	 578.02 	 25.488781846137723 	 25.41361052664497
0.83 	 0.010000000000000009 	 575.776 	 574.12 	 23.343903358264658 	 23.258753191003166
0.84 	 0.010000000000000009 	 572.836 	 571.224 	 24.884475160227915 	 24.853607866867137
0.85 	 0.010000000000000009 	 571.36 	 569.744 	 23.164939024309994 	 23.11143578404423
0.86 	 0.010000000000000009 	 571.508 	 569.904 	 23.203748317890366 	 23.26230392716938
0.87 	 0.010000000000000009 	 570.62 	 568.984 	 23.438762765982336 	 23.344287181235583
0.88 	 0.010000000000000009 	 565.936 	 564.334 	 24.10053742139374 	 24.081994186528657
0.89 	 0.010000000000000009 	 558.854 	 557.356 	 22.35130161757923 	 22.317286214950062
0.9 	 0.010000000000000009 	 553.924 	 552.46 	 22.190318249182457 	 22.137759597574455
0.91 	 0.010000000000000009 	 548.368 	 546.794 	 24.464925423961542 	 24.441922264830154
0.92 	 0.010000000000000009 	 542.206 	 540.754 	 23.52393598018835 	 23.547770255376623
0.93 	 0.010000000000000009 	 537.574 	 536.136 	 22.690097487670695 	 22.689502065933485
0.9400000000000001 	 0.009999999999999953 	 530.844 	 529.416 	 24.17692420470396 	 24.10483237859164
0.95 	 0.009999999999999953 	 524.922 	 523.568 	 22.24265982296182 	 22.212459926806847
0.96 	 0.010000000000000009 	 519.648 	 518.14 	 22.886766831512045 	 22.84627759614244
