time 	 delTime 		 mean eVee 	 	 stdev eVee 	 	 mean eVth 	 	 stdev eVth 	 	 mean eVt 	 	 stdev eVt 	 	 CountGe 
 	  	 10 	 100 	 50 	 10 	 100 	 50 	 10 	 100 	 50 	 10 	 100 	 50 	 10 	 100 	 50 	 10 	 100 	 50 	 10 	 100 	 50 
0.02 	 0.0010000000000000009 	 541.9266666666666 	 477.27666666666664 	 514.1333333333333 	 23.123897210942236 	 21.82246828894986 	 22.85422401998273 	 546.4333333333333 	 522.4033333333333 	 535.37 	 22.985333488021347 	 23.107155938270626 	 22.945873267321947 	 548.7966666666666 	 546.3033333333333 	 547.6 	 23.025246771509067 	 22.976756129232477 	 22.9628685780617	546.1605455095572	520.9607883214044	534.735152669529
0.021 	 0.0009999999999999992 	 705.8 	 628.3866666666667 	 672.6966666666667 	 29.72686775741209 	 28.404057613110293 	 29.014789140865542 	 711.2433333333333 	 682.7333333333333 	 698.4066666666666 	 29.637883227758053 	 29.162342536603987 	 29.525152365774883 	 714.1433333333333 	 711.12 	 712.81 	 29.807316588754215 	 29.657471234075235 	 29.637260894578862	710.0447939510144	679.9927703905763	696.4143380148174
0.022 	 0.0009999999999999992 	 894.3466666666667 	 803.9433333333334 	 856.41 	 30.137238684981668 	 28.275079526364237 	 29.728357393797147 	 900.57 	 867.7066666666667 	 885.8633333333333 	 30.28352302270439 	 29.616109730272736 	 30.165067913436268 	 903.8766666666667 	 900.4233333333333 	 902.3166666666667 	 30.271682954353377 	 30.286258526855967 	 30.363405423122238	898.105205315592	862.6534532199348	882.0214730735477
0.023 	 0.0010000000000000009 	 1092.9366666666667 	 987.8733333333333 	 1048.5033333333333 	 32.494707090369175 	 30.163730243824652 	 31.553605006225343 	 1100.47 	 1061.8033333333333 	 1082.7866666666666 	 32.416494258324725 	 31.696445471938265 	 32.30914971885759 	 1104.4566666666667 	 1100.2666666666667 	 1102.53 	 32.47534637570818 	 32.43633079674018 	 32.42019586615726	1101.928957260586	1060.7403710993447	1083.2398173377574
0.024 	 0.0010000000000000009 	 1316.17 	 1195.4366666666667 	 1264.3833333333334 	 35.838914139056534 	 33.59036551684955 	 35.00213882353794 	 1324.51 	 1280.0933333333332 	 1304.92 	 36.209619808369524 	 35.427173500326305 	 35.36722022815289 	 1329.0866666666666 	 1324.2866666666666 	 1326.9366666666667 	 36.15576241148229 	 36.224455214061614 	 36.24241514517976	1328.978235486054	1281.9371910476843	1307.6324740101745
0.025 	 0.0009999999999999992 	 1547.71 	 1412.0833333333333 	 1490.14 	 38.043649053860925 	 35.97067864556106 	 37.43911145669281 	 1557.2166666666667 	 1507.3233333333333 	 1534.64 	 38.30260725097212 	 37.70595163749204 	 38.05781216342667 	 1562.3533333333332 	 1556.9633333333334 	 1559.9866666666667 	 38.32808137935191 	 38.290059487490424 	 38.32014033841155	1557.5960097282625	1504.797363890688	1533.6380372257072
0.026 	 0.0009999999999999992 	 1769.37 	 1619.6233333333332 	 1705.59 	 41.395568603414546 	 39.74168410567871 	 40.66376642663589 	 1779.5166666666667 	 1724.92 	 1755.1333333333334 	 41.39456150537438 	 40.90803018153445 	 41.26437796561205 	 1784.9366666666667 	 1779.2233333333334 	 1782.3366666666666 	 41.39242268284807 	 41.44032000627194 	 41.40881535239675	1781.735926480364	1723.452099792892	1755.2906971254988
0.027 	 0.0010000000000000009 	 1981.02 	 1817.8033333333333 	 1911.79 	 46.128005954445214 	 42.88392848401627 	 44.80906790669347 	 1992.8166666666666 	 1932.59 	 1966.0366666666666 	 45.867160244437294 	 45.46583222596942 	 45.73629472919243 	 1998.8333333333333 	 1992.49 	 1996.03 	 45.873001016090306 	 45.834301929159274 	 45.808759351605815	1994.4348068174088	1931.0624554781461	1965.6832939615856
0.028 	 0.0010000000000000009 	 2181.193333333333 	 2005.07 	 2106.98 	 47.46840305812793 	 44.95914923572287 	 46.01615223665128 	 2193.72 	 2129.7 	 2165.1766666666667 	 47.5236250020275 	 46.13621137458082 	 47.13581924137477 	 2200.036666666667 	 2193.443333333333 	 2197.1566666666668 	 47.624524377910824 	 47.50017672481744 	 47.73488021236556	2192.1774913537224	2124.1924589759415	2161.336005101027
