9.999999999999999547e-08	1.000000000000000000e+00	6.446009000000000275e+53	4.208493999999999963e+53	5.370208000000000039e+53	5.962755999999999659e+47	3.892985000000000199e+47	4.967607000000000112e+47
1.000000000000000000e+00	2.500000000000000000e+00	5.256617000000000261e+54	3.173775000000000055e+54	4.059128000000000130e+54	1.518325000000000064e+49	9.167154999999999436e+48	1.172441999999999959e+49
2.500000000000000000e+00	4.500000000000000000e+00	1.512477999999999927e+55	8.018168000000000525e+54	9.648881999999999375e+54	8.596141999999999803e+49	4.557111999999999921e+49	5.483925999999999604e+49
4.500000000000000000e+00	7.000000000000000000e+00	2.558811000000000000e+55	1.324003000000000130e+55	1.375507999999999995e+55	2.375837999999999972e+50	1.229328000000000064e+50	1.277150000000000068e+50
7.000000000000000000e+00	1.000000000000000000e+01	2.426647000000000005e+55	1.643558999999999971e+55	1.489773000000000096e+55	3.321886000000000125e+50	2.249901000000000035e+50	2.039381000000000082e+50
1.000000000000000000e+01	1.400000000000000000e+01	1.328114000000000109e+55	1.424173999999999992e+55	1.310839000000000090e+55	2.565278999999999999e+50	2.750821000000000147e+50	2.531912999999999849e+50
1.400000000000000000e+01	1.900000000000000000e+01	4.756164999999999774e+54	7.654065999999999611e+54	9.112513000000000335e+54	1.262155999999999971e+50	2.031179000000000139e+50	2.418210999999999793e+50
1.900000000000000000e+01	2.500000000000000000e+01	1.215584000000000053e+54	2.508796999999999972e+54	4.790415000000000330e+54	4.297998999999999839e+49	8.870470999999999790e+49	1.693769999999999963e+50
2.500000000000000000e+01	3.200000000000000000e+01	2.279598000000000035e+53	5.305474000000000005e+53	1.826630000000000144e+54	1.043539000000000018e+49	2.428703999999999862e+49	8.361824999999999773e+49
3.200000000000000000e+01	4.000000000000000000e+01	3.170258000000000170e+52	7.693294000000000382e+52	4.975894999999999745e+53	1.832337999999999887e+48	4.446550999999999756e+48	2.875955999999999857e+49
4.000000000000000000e+01	4.800000000000000000e+01	3.808264000000000312e+51	9.312531000000000184e+51	1.068604000000000025e+53	2.688399999999999825e+47	6.574072999999999667e+47	7.543684999999999846e+48
4.800000000000000000e+01	5.800000000000000000e+01	3.430240000000000045e+50	8.338709000000000471e+50	1.676794000000000098e+52	2.917160999999999976e+46	7.091443000000000481e+46	1.425986999999999978e+48
5.800000000000000000e+01	6.800000000000000000e+01	2.364445999999999863e+49	5.693940999999999948e+49	1.915952999999999868e+51	2.389142999999999927e+45	5.753415000000000461e+45	1.935965000000000051e+47
6.800000000000000000e+01	8.000000000000000000e+01	1.232318999999999981e+48	2.944372999999999979e+48	1.594766999999999917e+50	1.462672000000000042e+44	3.494752999999999864e+44	1.892870999999999953e+46
8.000000000000000000e+01	9.500000000000000000e+01	3.257471999999999787e+46	7.721123000000000084e+46	6.991300000000000250e+48	4.572318999999999960e+42	1.083768000000000006e+43	9.813271999999999732e+44
9.500000000000000000e+01	1.150000000000000000e+02	2.909482999999999885e+44	6.848791000000000109e+44	1.013036999999999929e+47	4.902046000000000119e+40	1.153918999999999974e+41	1.706815999999999949e+43
1.150000000000000000e+02	1.450000000000000000e+02	3.377066999999999818e+41	7.904402999999999405e+41	2.135626999999999963e+44	7.049548999999999881e+37	1.650025999999999987e+38	4.458071999999999525e+40
1.450000000000000000e+02	1.850000000000000000e+02	2.659380999999999894e+37	6.192679000000000272e+37	2.915776999999999789e+40	7.047614000000000372e+33	1.641118999999999953e+34	7.727087999999999884e+36
1.850000000000000000e+02	2.350000000000000000e+02	1.425972000000000070e+32	3.309632999999999715e+32	3.036395999999999888e+35	4.809171999999999956e+28	1.116192999999999990e+29	1.024042000000000041e+32
2.350000000000000000e+02	3.000000000000000000e+02	2.587712000000000064e+25	5.989108999999999659e+25	8.718750000000000358e+28	1.111788999999999915e+22	2.573171000000000085e+22	3.745938000000000043e+25
