9.999999999999999547e-08	1.000000000000000000e+00	4.503493999999999746e+55	1.391668000000000033e+52	2.542006999999999914e+53	7.212717999999999996e+48	2.228867000000000102e+45	4.071235000000000003e+46
1.000000000000000000e+00	2.500000000000000000e+00	9.766933000000000513e+54	4.470387000000000310e+51	4.536669999999999835e+51	2.473257000000000112e+49	1.132025999999999987e+46	1.148811000000000009e+46
2.500000000000000000e+00	4.500000000000000000e+00	3.692220999999999792e+55	7.921945000000000659e+50	4.585178000000000148e+50	1.983407999999999850e+50	4.255553999999999781e+45	2.463091000000000078e+45
4.500000000000000000e+00	7.000000000000000000e+00	8.355310999999999915e+55	1.179137999999999943e+50	5.589203999999999907e+49	7.510440999999999986e+50	1.059906000000000014e+45	5.024035999999999979e+44
7.000000000000000000e+00	1.000000000000000000e+01	1.641748000000000048e+56	1.199834999999999933e+49	5.233482000000000069e+48	2.199915999999999860e+51	1.607759999999999957e+44	7.012782999999999777e+43
1.000000000000000000e+01	1.400000000000000000e+01	1.097931000000000046e+53	6.095157000000000288e+47	2.577169999999999855e+47	2.080668999999999995e+48	1.155081999999999900e+43	4.883948999999999981e+42
1.400000000000000000e+01	1.900000000000000000e+01	1.477640999999999972e+51	9.260741999999999608e+45	3.666521999999999814e+45	3.859695000000000050e+46	2.418967999999999893e+41	9.577200999999999515e+40
1.900000000000000000e+01	2.500000000000000000e+01	4.750721999999999799e+48	3.714443999999999854e+43	1.356970000000000071e+43	1.658264999999999939e+44	1.296547000000000003e+39	4.736574999999999777e+38
2.500000000000000000e+01	3.200000000000000000e+01	3.989133999999999737e+45	4.019714000000000137e+40	1.407567000000000115e+40	1.807038000000000068e+41	1.820890000000000066e+36	6.376136999999999645e+35
3.200000000000000000e+01	4.000000000000000000e+01	9.411456999999999780e+41	1.273158000000000105e+37	4.467103000000000227e+36	5.392714000000000238e+37	7.295129000000000714e+32	2.559627000000000036e+32
4.000000000000000000e+01	4.800000000000000000e+01	1.152644000000000000e+38	2.178200999999999891e+33	7.930117000000000262e+32	8.089015999999999876e+33	1.528617000000000083e+29	5.565194000000000009e+28
4.800000000000000000e+01	5.800000000000000000e+01	5.224447000000000061e+33	1.471396999999999988e+29	5.635312000000000248e+28	4.414910000000000124e+29	1.243401999999999981e+25	4.762110999999999990e+24
5.800000000000000000e+01	6.800000000000000000e+01	7.945138000000000534e+28	2.738179999999999912e+26	5.739921999999999708e+25	7.991321999999999997e+24	2.754098000000000092e+22	5.773289000000000360e+21
6.800000000000000000e+01	8.000000000000000000e+01	4.381079000000000086e+26	4.362664999999999894e+26	9.026572999999999408e+25	5.175238000000000380e+22	5.153486000000000328e+22	1.066281999999999934e+22
8.000000000000000000e+01	9.500000000000000000e+01	7.210984999999999802e+26	7.211826999999999466e+26	1.492196999999999920e+26	1.006812999999999978e+23	1.006929999999999966e+23	2.083437000000000125e+22
9.500000000000000000e+01	1.150000000000000000e+02	1.246057000000000119e+27	1.246180000000000042e+27	2.578512000000000152e+26	2.085872000000000105e+23	2.086079000000000007e+23	4.316374000000000275e+22
1.150000000000000000e+02	1.450000000000000000e+02	2.363446000000000108e+27	2.363487999999999873e+27	4.890552999999999849e+26	4.887889000000000224e+23	4.887977000000000319e+23	1.011424999999999952e+23
1.450000000000000000e+02	1.850000000000000000e+02	4.831982000000000184e+27	4.831167999999999814e+27	9.997992999999999602e+26	1.267488000000000126e+24	1.267274000000000085e+24	2.622595000000000064e+23
1.850000000000000000e+02	2.350000000000000000e+02	9.963480999999999106e+27	9.959830000000000163e+27	2.061466999999999939e+27	3.327271000000000197e+24	3.326051000000000073e+24	6.884196000000000016e+23
2.350000000000000000e+02	3.000000000000000000e+02	2.040044999999999794e+28	2.038811999999999817e+28	4.220719000000000111e+27	8.675414000000000074e+24	8.670169999999999612e+24	1.794885999999999977e+24
